game,score,mean_reward,eps,time,loss
42,0,-98,0.7118999999999983,13,61.64532198224749
43,1,-74,0.7051999999999983,100,62.3309320506483
44,1,-83,0.6984999999999982,45,61.375346059384555
45,0,-106,0.6917999999999982,25,58.11414865347055
46,2,-69,0.6850999999999982,94,60.24232956735711
47,0,-105,0.6783999999999981,50,58.99675874149098
48,0,-82,0.6716999999999981,63,57.28125560283661
49,0,-80,0.664999999999998,47,57.57937737305959
50,1,-80,0.658299999999998,74,58.33229894002279
51,0,-103,0.651599999999998,44,54.345629374186196
52,1,-72,0.6448999999999979,42,54.383606844170146
53,0,-96,0.6381999999999979,25,59.04279019282414
54,1,-78,0.6314999999999978,60,57.79577955652456
55,0,-111,0.6247999999999978,22,55.44316067902938
56,0,-90,0.6180999999999978,57,59.547843801564184
57,0,-96,0.6113999999999977,13,52.44347136361258
58,0,-101,0.6046999999999977,2,38.65803019205729
59,0,-104,0.5979999999999976,21,61.26880741119385
60,0,-105,0.5912999999999976,14,53.12209676106771
61,0,-100,0.5845999999999976,1,38.60474395751953
62,0,-104,0.5778999999999975,5,50.82366498311361
63,0,-100,0.5711999999999975,1,26.653518676757812
64,1,-81,0.5644999999999974,61,60.66432522189233
65,0,-109,0.5577999999999974,10,60.96054389260032
66,0,-108,0.5510999999999974,13,64.87487302507672
67,0,-97,0.5443999999999973,42,60.136231267175006
68,0,-101,0.5376999999999973,50,61.77391908683029
69,1,-83,0.5309999999999973,45,60.408703140590504
70,0,-100,0.5242999999999972,39,61.88669013977051
71,0,-95,0.5175999999999972,12,62.436778435340294
72,0,-94,0.5108999999999971,61,64.98975606118479
73,1,-67,0.5041999999999971,63,61.33815574645996
74,0,-100,0.4974999999999971,1,36.19124984741211
75,2,-63,0.4907999999999971,68,61.71361410445061
76,0,-102,0.48409999999999714,3,42.342254638671875
77,0,-101,0.47739999999999716,2,35.629502614339195
78,2,-72,0.4706999999999972,83,63.59818626585461
79,0,-104,0.4639999999999972,39,64.70684404373169
80,1,-80,0.4572999999999972,26,61.75438096788194
81,0,-102,0.4505999999999972,19,62.104806900024414
82,2,-57,0.44389999999999724,80,65.54293128590525
83,1,-80,0.43719999999999726,48,64.41624645311005
84,0,-102,0.4304999999999973,9,55.55167770385742
85,1,-80,0.4237999999999973,42,64.51670855145122
86,0,-101,0.4170999999999973,2,43.498985290527344
87,0,-101,0.4103999999999973,30,64.32952930081275
88,1,-72,0.40369999999999734,64,63.474633026123044
89,0,-86,0.39699999999999736,21,58.01649544455788
90,2,-60,0.39029999999999737,45,63.57502605604089
91,2,-56,0.3835999999999974,57,61.03961954445675
92,2,-78,0.3768999999999974,75,62.93889743403385
93,6,40,0.3701999999999974,185,62.937517166137695
94,2,-53,0.36349999999999744,82,58.51801938895719
95,2,-78,0.35679999999999745,47,55.57451327641805
96,4,-20,0.35009999999999747,157,59.7356948369666
97,0,-100,0.3433999999999975,13,48.08541352408273
98,0,-107,0.3366999999999975,8,51.12601979573568
99,0,-94,0.3299999999999975,23,57.871298472086586
100,0,-98,0.32329999999999753,13,54.94155992780413
101,0,-102,0.31659999999999755,3,43.57099914550781
102,0,-105,0.30989999999999757,8,53.72525490654839
103,3,-48,0.3031999999999976,86,61.499865959430565
104,1,-76,0.2964999999999976,72,58.48735375600318
105,0,-93,0.2897999999999976,28,59.7417018495757
106,4,-21,0.28309999999999763,92,59.6922366234564
107,3,-50,0.27639999999999765,126,57.506939001909394
108,0,-102,0.26969999999999766,21,57.28741333701394
109,6,37,0.2629999999999977,296,57.2393300509212
110,4,-18,0.2562999999999977,81,51.922058617196434
111,7,22,0.24959999999999768,118,53.78133627146232
112,0,-107,0.24289999999999767,16,48.77852664274328
113,2,-63,0.23619999999999766,88,55.70505152927356
114,1,-76,0.22949999999999765,52,51.90369339709012
115,0,-102,0.22279999999999764,3,45.9300594329834
116,1,-73,0.21609999999999763,27,56.07125541142055
117,0,-75,0.20939999999999762,38,55.26988137074006
118,1,-70,0.2026999999999976,48,49.38471342592823
119,8,137,0.1959999999999976,236,54.54538524402345
120,0,-98,0.18929999999999758,9,51.33764839172363
121,1,-81,0.18259999999999757,25,51.987986637995796
122,6,6,0.17589999999999756,113,52.88222861708256
123,0,-109,0.16919999999999755,10,40.57606575705788
124,1,-83,0.16249999999999754,27,54.3375837462289
125,3,-28,0.15579999999999752,72,53.298278677953434
126,1,-88,0.1490999999999975,26,47.93414984809028
127,1,-87,0.1423999999999975,35,48.22303994496664
128,7,-16,0.1356999999999975,138,55.806652535637504
129,1,-84,0.12899999999999748,26,42.337439360441984
130,3,-24,0.12229999999999748,60,50.32339637005916
131,4,-42,0.11559999999999748,89,50.68664802975125
132,2,-47,0.10889999999999748,100,53.301093734136906
133,3,-23,0.10219999999999749,89,51.03957381778293
134,0,-101,0.09549999999999749,16,52.2160000520594
135,4,1,0.08879999999999749,86,51.185059492615444
136,2,-65,0.0820999999999975,32,44.65648463278106
137,6,13,0.0753999999999975,124,51.54204711151123
138,5,-15,0.0686999999999975,77,52.88088844984006
139,4,-24,0.0619999999999975,51,46.68510084885817
140,4,-34,0.055299999999997504,45,47.0243064424266
141,1,-85,0.048599999999997506,11,43.71183570226034
142,0,-99,0.04189999999999751,4,44.632541275024415
143,4,-28,0.03519999999999751,59,50.52183567682902
144,0,-102,0.02849999999999751,3,43.614895820617676
145,3,-48,0.02179999999999751,58,53.08212428981975
146,1,-84,0.015099999999997508,22,53.60047813083815
147,6,-6,0.008399999999997507,89,49.591667344835066
148,5,15,0.0016999999999975065,111,51.683494210243225
149,7,0,-0.005000000000002494,60,52.676908149093876
150,7,65,0.0,157,50.22880678539035
151,3,-45,0.0,41,50.65886211395264
152,6,1,0.0,64,46.47241896115816
153,8,60,0.0,147,48.96769450806283
154,0,-101,0.0,2,30.864573160807293
155,2,-47,0.0,44,53.30759828355577
156,4,-25,0.0,56,49.46441603543465
157,10,56,0.0,125,49.08926611854916
158,6,46,0.0,125,48.88723152402847
159,11,141,0.0,191,46.99560042222341
160,12,127,0.0,168,46.492864738554644
161,3,-40,0.0,74,47.535911343892415
162,2,-62,0.0,33,46.42699763354133
163,0,-92,0.0,11,41.0502290725708
164,4,-6,0.0,93,45.64468851495296
165,5,24,0.0,118,48.29217896341276
166,0,-100,0.0,47,43.00844160715739
167,5,-21,0.0,113,45.3534721407974
168,8,50,0.0,117,45.89234087830883
169,7,45,0.0,125,46.46510384574769
170,1,-84,0.0,34,43.79202314104353
171,7,52,0.0,126,44.26170786159245
172,5,4,0.0,88,46.80826558959618
173,8,55,0.0,122,48.54266444260512
174,4,-28,0.0,59,44.96817506154378
175,5,20,0.0,90,45.13837344829853
176,6,19,0.0,92,43.35965439581102
177,5,4,0.0,82,45.08334442506354
178,8,107,0.0,168,45.823616050404205
179,10,100,0.0,137,45.291219379590906
180,5,35,0.0,103,43.79452217542208
181,7,32,0.0,114,43.4862674796063
182,0,-94,0.0,29,43.16341978708903
183,8,30,0.0,87,42.959061254154555
184,6,39,0.0,108,42.36985489206577
185,4,-37,0.0,44,42.05231776767307
186,9,104,0.0,154,42.915540974755444
187,11,91,0.0,139,42.17587819099426
188,8,92,0.0,151,43.70634342494764
189,4,-40,0.0,53,40.254178541677966
190,8,45,0.0,132,42.3571215249542
191,5,31,0.0,111,40.341598987579346
192,5,9,0.0,77,38.05108291674883
193,10,72,0.0,111,42.969003924301695
194,4,-22,0.0,63,42.8812645226717
195,0,-98,0.0,7,41.068477153778076
196,7,63,0.0,127,41.057978093624115
197,10,94,0.0,135,42.00827519332661
198,10,138,0.0,177,40.44650974970185
199,19,284,0.0,278,41.121456272713175
200,12,160,0.0,183,38.54518631748531
201,7,38,0.0,98,43.16489385354399
202,12,187,0.0,270,39.444529253618306
203,8,30,0.0,81,37.08824893904895
204,11,98,0.0,144,38.05901593833134
205,7,10,0.0,66,40.26077235634647
206,5,9,0.0,79,40.87597666978836
207,4,-17,0.0,58,37.61147846609859
208,6,37,0.0,114,37.5552624039028
209,8,56,0.0,103,39.88383652613713
210,7,47,0.0,101,41.55336217319264
211,6,9,0.0,74,36.68137110392252
212,8,101,0.0,152,36.577555379057245
213,5,11,0.0,79,36.552449190616606
214,8,67,0.0,118,38.01155594417027
215,6,32,0.0,99,37.26396367073059
216,7,62,0.0,120,38.139775622974746
217,6,12,0.0,77,36.88193002113929
218,16,238,0.0,249,38.0140820274353
219,5,-18,0.0,54,39.9425460468639
220,7,46,0.0,104,35.589074325561526
221,5,5,0.0,93,38.53997422786469
222,8,51,0.0,108,36.03710744140345
223,7,33,0.0,89,38.021628358629016
224,7,67,0.0,137,37.29563034444615
225,13,162,0.0,184,37.66593870214514
226,5,-1,0.0,75,38.11115490762811
227,10,112,0.0,157,39.0451810209057
228,7,39,0.0,105,37.8801098499658
229,11,109,0.0,145,36.45416873775116
230,16,274,0.0,283,36.268342353928254
231,7,33,0.0,91,37.762786191442736
