game,score,mean_reward,eps,time,loss
409,11,111,0.0,179,45.9211598555247
410,3,-35,0.0,65,45.524258801431365
411,0,-119,0.0,20,45.57668027423677
412,16,258,0.0,315,44.2844383173351
413,4,-42,0.0,41,41.08868342354184
414,5,12,0.0,96,43.35761923642502
415,4,-33,0.0,84,45.823966890222884
416,5,17,0.0,143,45.52607355515162
417,5,5,0.0,121,45.0485945138775
418,8,43,0.0,130,44.75001954668351
419,8,80,0.0,161,42.562905694231574
420,6,22,0.0,119,45.96318581899007
421,8,31,0.0,88,44.19098541174042
422,12,154,0.0,203,43.302696658115764
423,12,152,0.0,181,43.951372272365695
424,7,60,0.0,154,46.036304203156504
425,11,128,0.0,186,43.30707599262503
426,14,207,0.0,256,43.54262477043538
427,15,240,0.0,276,43.31255761983162
428,11,133,0.0,203,40.149319457072835
429,9,119,0.0,201,42.072457318258756
430,12,132,0.0,165,41.623799002314186
431,4,-20,0.0,65,41.797023917689465
432,16,262,0.0,271,43.27154586946263
433,8,81,0.0,134,39.97433087384259
434,17,257,0.0,285,40.92477119219053
435,3,-39,0.0,49,40.96767250061035
436,6,8,0.0,71,42.043956319491066
437,4,-17,0.0,84,40.24221173454733
438,5,-10,0.0,62,39.391452077835325
439,10,121,0.0,168,40.10547238411988
440,5,-3,0.0,67,40.74936683037702
441,14,175,0.0,198,40.3922119715705
442,9,70,0.0,120,41.569570777830016
443,5,-3,0.0,69,40.10034385408674
444,11,98,0.0,140,40.509655898344434
445,0,-113,0.0,18,34.94388921637284
446,4,-17,0.0,58,38.889309681068035
447,7,54,0.0,122,40.72658363978068
448,9,92,0.0,148,39.75056170137137
449,0,-109,0.0,10,43.13523067127574
450,11,142,0.0,200,40.58040809156883
451,8,53,0.0,106,37.958034176692784
452,18,275,0.0,270,40.58769172583999
453,22,330,0.0,311,40.58224090857384
454,8,75,0.0,124,39.43150458526611
455,5,3,0.0,75,39.37710693008021
456,10,129,0.0,168,40.12419160019011
457,12,143,0.0,174,41.07793526240758
458,11,114,0.0,158,39.62550373797147
459,15,247,0.0,263,40.2166082389427
460,11,143,0.0,181,36.76742752698752
461,10,108,0.0,157,37.87821725048596
462,6,6,0.0,69,39.785947281973705
463,14,179,0.0,196,39.57709833329099
464,0,-102,0.0,3,30.69531011581421
465,6,11,0.0,74,39.34286201477051
466,7,48,0.0,124,37.39373234558106
467,10,113,0.0,174,38.81937165396554
468,5,5,0.0,77,37.11837544808021
469,9,51,0.0,109,38.254064282504
