,game,score,mean_reward,eps,time
0,0,0,-50,0.9991000000000001,9
1,1,0,-50,0.990600000000001,85
2,2,0,-50,0.9887000000000012,19
3,3,0,-50,0.9848000000000017,39
4,4,0,-50,0.9812000000000021,36
5,5,0,-50,0.9681000000000035,131
6,6,0,-50,0.9648000000000039,33
7,7,0,-50,0.964100000000004,7
8,8,0,-50,0.9582000000000046,59
9,9,0,-50,0.955000000000005,32
10,10,0,-50,0.9539000000000051,11
11,11,1,0,0.9470000000000058,69
12,12,1,0,0.9445000000000061,25
13,13,0,-50,0.9330000000000074,115
14,14,0,-50,0.9246000000000083,84
15,15,0,-50,0.9199000000000088,47
16,16,0,-50,0.9193000000000089,6
17,17,0,-50,0.9161000000000092,32
18,18,1,0,0.9042000000000106,119
19,19,0,-50,0.899800000000011,44
20,20,0,-50,0.8993000000000111,5
21,21,0,-50,0.8972000000000113,21
22,22,0,-50,0.8905000000000121,67
23,23,0,-50,0.8889000000000122,16
24,24,0,-50,0.8869000000000125,20
25,25,0,-50,0.8847000000000127,22
26,26,0,-50,0.8836000000000128,11
27,27,0,-50,0.8794000000000133,42
28,28,0,-50,0.8738000000000139,56
29,29,0,-50,0.872600000000014,12
30,30,1,0,0.863500000000015,91
31,31,0,-50,0.854500000000016,90
32,32,0,-50,0.8520000000000163,25
33,33,0,-50,0.845500000000017,65
34,34,0,-50,0.8434000000000172,21
35,35,0,-50,0.8429000000000173,5
36,36,1,0,0.8352000000000182,77
37,37,0,-50,0.8334000000000183,18
38,38,0,-50,0.8264000000000191,70
39,39,0,-50,0.8167000000000202,97
40,40,0,-50,0.8116000000000207,51
41,41,0,-50,0.8105000000000209,11
42,42,0,-50,0.809700000000021,8
43,43,0,-50,0.8068000000000213,29
44,44,0,-50,0.799900000000022,69
45,45,0,-50,0.7991000000000221,8
46,46,2,50,0.7961000000000225,30
47,47,0,-50,0.7940000000000227,21
48,48,0,-50,0.7932000000000228,8
49,49,0,-50,0.7922000000000229,10
50,50,0,-50,0.7894000000000232,28
51,51,0,-50,0.7892000000000232,2
52,52,0,-50,0.7836000000000238,56
53,53,0,-50,0.7807000000000242,29
54,54,0,-50,0.7766000000000246,41
55,55,0,-50,0.7762000000000246,4
56,56,0,-50,0.7751000000000248,11
57,57,0,-50,0.772800000000025,23
58,58,0,-50,0.7613000000000263,115
59,59,0,-50,0.7560000000000269,53
60,60,0,-50,0.7559000000000269,1
61,61,0,-50,0.755200000000027,7
62,62,0,-50,0.7541000000000271,11
63,63,0,-50,0.7534000000000272,7
64,64,0,-50,0.7519000000000273,15
65,65,0,-50,0.7515000000000274,4
66,66,0,-50,0.7509000000000274,6
67,67,2,50,0.7374000000000289,135
68,68,0,-50,0.7347000000000292,27
69,69,0,-50,0.7335000000000294,12
70,70,0,-50,0.7333000000000294,2
71,71,0,-50,0.7308000000000296,25
72,72,0,-50,0.7295000000000298,13
73,73,0,-50,0.7266000000000301,29
74,74,0,-50,0.7234000000000305,32
75,75,1,0,0.7192000000000309,42
76,76,0,-50,0.7166000000000312,26
77,77,0,-50,0.7136000000000315,30
78,78,0,-50,0.7077000000000322,59
79,79,0,-50,0.7069000000000323,8
80,80,0,-50,0.7013000000000329,56
81,81,0,-50,0.700600000000033,7
82,82,1,0,0.6964000000000334,42
83,83,0,-50,0.6955000000000335,9
84,84,1,0,0.691200000000034,43
85,85,0,-50,0.6876000000000344,36
86,86,0,-50,0.6841000000000348,35
87,87,0,-50,0.6806000000000352,35
88,88,0,-50,0.6775000000000355,31
89,89,1,0,0.672700000000036,48
90,90,0,-50,0.6680000000000366,47
91,91,0,-50,0.6678000000000366,2
92,92,0,-50,0.6617000000000373,61
93,93,0,-50,0.6600000000000374,17
94,94,0,-50,0.6523000000000383,77
95,95,0,-50,0.6500000000000385,23
96,96,0,-50,0.6492000000000386,8
97,97,1,0,0.6451000000000391,41
98,98,1,0,0.6398000000000397,53
99,99,1,0,0.6376000000000399,22
100,100,0,-50,0.63640000000004,12
101,101,0,-50,0.6318000000000406,46
102,102,0,-50,0.6301000000000407,17
103,103,1,0,0.627400000000041,27
104,104,0,-50,0.6253000000000413,21
105,105,1,0,0.6127000000000427,126
106,106,0,-50,0.6089000000000431,38
107,107,0,-50,0.6042000000000436,47
108,108,1,0,0.5973000000000444,69
109,109,0,-50,0.5969000000000444,4
110,110,0,-50,0.5958000000000445,11
111,111,0,-50,0.5937000000000447,21
112,112,1,0,0.5909000000000451,28
113,113,1,0,0.5817000000000461,92
114,114,0,-50,0.5807000000000462,10
115,115,0,-50,0.5753000000000468,54
116,116,0,-50,0.5743000000000469,10
117,117,0,-50,0.5705000000000473,38
118,118,0,-50,0.5693000000000474,12
119,119,0,-50,0.5690000000000475,3
120,120,1,0,0.5599000000000485,91
121,121,0,-50,0.5589000000000486,10
122,122,0,-50,0.5562000000000489,27
123,123,0,-50,0.555100000000049,11
124,124,1,0,0.5479000000000498,72
125,125,1,0,0.5472000000000499,7
126,126,0,-50,0.5469000000000499,3
127,127,0,-50,0.5426000000000504,43
128,128,0,-50,0.5416000000000505,10
129,129,0,-50,0.5408000000000506,8
130,130,0,-50,0.5379000000000509,29
131,131,0,-50,0.5364000000000511,15
132,132,0,-50,0.5331000000000514,33
133,133,0,-50,0.5324000000000515,7
134,134,1,0,0.5128000000000537,196
135,135,0,-50,0.509300000000054,35
136,136,0,-50,0.5055000000000545,38
137,137,1,0,0.5019000000000549,36
138,138,2,50,0.4951000000000556,68
139,139,0,-50,0.49390000000005574,12
140,140,1,0,0.48650000000005655,74
141,141,1,0,0.4770000000000576,95
142,142,0,-50,0.4769000000000576,1
143,143,0,-50,0.47570000000005774,12
144,144,1,0,0.47100000000005826,47
145,145,1,0,0.4652000000000589,58
146,146,0,-50,0.46460000000005897,6
147,147,0,-50,0.46130000000005933,33
148,148,0,-50,0.46010000000005946,12
149,149,0,-50,0.4571000000000598,30
150,150,0,-50,0.4545000000000601,26
151,151,1,0,0.45310000000006023,14
152,152,1,0,0.44940000000006064,37
153,153,5,200,0.4252000000000633,242
154,154,0,-50,0.4225000000000636,27
155,155,0,-50,0.4200000000000639,25
156,156,0,-50,0.41210000000006475,79
157,157,0,-50,0.409700000000065,24
158,158,0,-50,0.40860000000006513,11
159,159,1,0,0.3989000000000662,97
160,160,1,0,0.3616000000000703,373
161,161,0,-50,0.35960000000007053,20
162,162,1,0,0.355400000000071,42
163,163,1,0,0.3418000000000725,136
164,164,1,0,0.3291000000000739,127
165,165,1,0,0.30930000000007607,198
166,166,0,-50,0.30570000000007647,36
167,167,0,-50,0.3038000000000767,19
168,168,0,-50,0.2998000000000771,40
169,169,2,50,0.29670000000007746,31
170,170,0,-50,0.29600000000007753,7
171,171,1,0,0.28780000000007844,82
172,172,1,0,0.282600000000079,52
173,173,2,50,0.2726000000000801,100
