0,0,0,-105,1.0,2
1,1,0,-150,1.0,11
2,2,0,-105,1.0,4
3,3,0,-95,1.0,4
4,4,0,-165,1.0,28
5,5,0,-190,0.9927000000000008,87
6,6,0,-115,0.9837000000000018,90
7,7,0,-95,0.982300000000002,14
8,8,0,-120,0.9760000000000026,63
9,9,0,-110,0.9751000000000027,9
10,10,1,-110,0.9689000000000034,62
11,11,0,-115,0.9685000000000035,4
12,12,0,-125,0.9649000000000039,36
13,13,0,-120,0.9624000000000041,25
14,14,0,-75,0.9606000000000043,18
15,15,0,-120,0.9593000000000045,13
16,16,0,-120,0.945600000000006,137
17,17,0,-125,0.9444000000000061,12
18,18,0,-120,0.9433000000000062,11
19,19,0,-110,0.9430000000000063,3
20,20,0,-180,0.9347000000000072,83
21,21,0,-30,0.9326000000000074,21
22,22,0,-100,0.9325000000000074,1
23,23,0,-85,0.9319000000000075,6
24,24,0,-110,0.9316000000000075,3
25,25,0,-110,0.9313000000000076,3
26,26,0,-130,0.9306000000000076,7
27,27,0,-130,0.9279000000000079,27
28,28,0,-100,0.9232000000000085,47
29,29,0,-25,0.9158000000000093,74
30,30,0,-135,0.9128000000000096,30
31,31,0,-135,0.9120000000000097,8
32,32,0,-105,0.9062000000000103,58
33,33,0,-130,0.9053000000000104,9
34,34,0,-125,0.9045000000000105,8
35,35,0,-120,0.8968000000000114,77
36,36,0,-125,0.891000000000012,58
37,37,0,-95,0.8898000000000121,12
38,38,0,-80,0.8875000000000124,23
39,39,1,-55,0.8766000000000136,109
40,40,0,-105,0.8706000000000143,60
41,41,0,-105,0.8704000000000143,2
42,42,0,-120,0.8693000000000144,11
43,43,0,-90,0.8666000000000147,27
44,44,0,-140,0.8619000000000152,47
45,45,0,-100,0.8618000000000152,1
46,46,0,-100,0.8617000000000152,1
47,47,0,-120,0.8590000000000155,27
48,48,0,-95,0.8578000000000157,12
49,49,0,-100,0.8577000000000157,1
50,50,0,-120,0.8560000000000159,17
51,51,0,-100,0.8559000000000159,1
52,52,0,-105,0.8557000000000159,2
53,53,0,-100,0.8556000000000159,1
54,54,0,-160,0.8513000000000164,43
55,55,0,-105,0.8491000000000166,22
56,56,0,-110,0.8482000000000167,9
57,57,0,-40,0.8431000000000173,51
58,58,0,-75,0.8405000000000176,26
59,59,0,-100,0.8384000000000178,21
60,60,0,-125,0.8374000000000179,10
61,61,1,-165,0.8327000000000184,47
62,62,0,-100,0.8326000000000184,1
63,63,0,-115,0.8318000000000185,8
64,64,0,-10,0.8205000000000198,113
65,65,0,-125,0.81850000000002,20
66,66,0,-130,0.8178000000000201,7
67,67,0,-160,0.8141000000000205,37
68,68,0,-150,0.8122000000000207,19
69,69,0,-95,0.8100000000000209,22
70,70,0,-155,0.8026000000000217,74
71,71,0,-115,0.8016000000000219,10
72,72,1,5,0.7927000000000228,89
73,73,0,-140,0.7878000000000234,49
74,74,0,-145,0.7842000000000238,36
75,75,0,-75,0.7830000000000239,12
76,76,0,-115,0.7826000000000239,4
77,77,0,-130,0.7787000000000244,39
78,78,0,-130,0.7776000000000245,11
79,79,0,-155,0.7740000000000249,36
80,80,0,-125,0.773400000000025,6
81,81,0,-20,0.7685000000000255,49
82,82,0,-115,0.7675000000000256,10
83,83,1,-5,0.7590000000000265,85
84,84,0,-105,0.7574000000000267,16
85,85,0,-85,0.7542000000000271,32
86,86,0,-20,0.7467000000000279,75
87,87,0,-105,0.7465000000000279,2
88,88,0,-120,0.7432000000000283,33
89,89,0,-95,0.7408000000000285,24
90,90,1,-5,0.7307000000000297,101
