game,score,mean_reward,eps,time,loss
158,11,131,0.0,169,0.0
159,8,97,0.0,144,0.0
160,10,82,0.0,119,0.0
161,15,195,0.0,209,0.0
162,9,100,0.0,140,0.0
163,0,-105,0.0,6,0.0
164,15,226,0.0,224,0.0
165,16,241,0.0,250,0.0
166,3,-50,0.0,58,0.0
167,18,241,0.0,226,0.0
168,11,171,0.0,197,0.0
169,6,12,0.0,73,0.0
170,11,111,0.0,161,0.0
171,15,254,0.0,272,0.0
172,8,81,0.0,128,0.0
173,14,167,0.0,172,0.0
174,11,152,0.0,184,0.0
175,16,224,0.0,225,0.0
176,4,-20,0.0,57,0.0
177,17,268,0.0,268,0.0
178,25,402,0.0,360,0.0
179,31,608,0.0,536,0.0
180,20,294,0.0,271,0.0
181,8,76,0.0,123,0.0
182,10,97,0.0,146,0.0
183,17,260,0.0,248,0.0
184,23,385,0.0,369,0.0
185,4,-13,0.0,60,0.0
186,29,529,0.0,443,0.0
187,21,313,0.0,273,0.0
188,11,151,0.0,177,0.0
189,15,228,0.0,226,0.0
190,11,98,0.0,124,0.0
191,23,448,0.0,402,0.0
192,14,173,0.0,192,0.0
193,18,299,0.0,286,0.0
194,5,0,0.0,92,0.0
195,21,337,0.0,307,0.0
196,15,217,0.0,215,0.0
197,9,70,0.0,110,0.0
198,14,222,0.0,227,0.0
199,12,144,0.0,177,0.0
200,11,129,0.0,161,0.0
201,38,759,0.0,686,0.0
202,14,162,0.0,173,0.0
203,23,379,0.0,345,0.0
204,21,286,0.0,244,0.0
205,24,406,0.0,367,0.0
206,25,434,0.0,372,0.0
207,24,409,0.0,356,0.0
208,10,68,0.0,101,0.0
209,12,120,0.0,153,0.0
210,29,552,0.0,486,0.0
211,14,179,0.0,184,0.0
212,18,291,0.0,280,0.0
213,21,361,0.0,343,0.0
214,17,290,0.0,290,0.0
215,11,97,0.0,123,0.0
216,22,332,0.0,303,0.0
217,9,87,0.0,133,0.0
218,0,-109,0.0,10,0.0
219,15,244,0.0,248,0.0
220,27,439,0.0,369,0.0
221,24,359,0.0,336,0.0
222,20,353,0.0,332,0.0
223,8,115,0.0,162,0.0
224,31,634,0.0,574,0.0
225,33,545,0.0,427,0.0
226,28,476,0.0,421,0.0
227,17,236,0.0,260,0.0
228,43,829,0.0,693,0.0
229,31,609,0.0,523,0.0
230,39,734,0.0,644,0.0
231,28,457,0.0,420,0.0
232,29,491,0.0,413,0.0
233,35,617,0.0,521,0.0
234,10,109,0.0,142,0.0
235,15,216,0.0,234,0.0
236,28,521,0.0,470,0.0
237,12,152,0.0,177,0.0
238,30,539,0.0,500,0.0
239,26,467,0.0,430,0.0
240,28,568,0.0,497,0.0
241,34,593,0.0,540,0.0
242,32,605,0.0,500,0.0
243,27,453,0.0,417,0.0
244,10,110,0.0,159,0.0
245,27,439,0.0,399,0.0
246,37,631,0.0,521,0.0
247,39,797,0.0,717,0.0
248,12,182,0.0,205,0.0
249,0,-103,0.0,4,0.0
