0,0,0,-120,1.0,11
1,1,0,-120,1.0,9
2,2,0,-95,1.0,8
3,3,0,-130,1.0,31
4,4,0,-100,1.0,3
5,5,0,-125,0.9991000000000001,10
6,6,0,-100,0.9980000000000002,11
7,7,0,-105,0.9978000000000002,2
8,8,0,-120,0.9955000000000005,23
9,9,0,-110,0.9950000000000006,5
10,10,0,-140,0.9917000000000009,33
11,11,0,-105,0.9915000000000009,2
12,12,0,-170,0.9888000000000012,27
13,13,0,-170,0.9859000000000016,29
14,14,0,-80,0.9790000000000023,69
15,15,0,-85,0.9774000000000025,16
16,16,0,-175,0.9742000000000028,32
17,17,0,-95,0.9678000000000035,64
18,18,0,-125,0.963600000000004,42
19,19,0,-120,0.9599000000000044,37
20,20,0,-130,0.954800000000005,51
21,21,0,-100,0.9507000000000054,41
22,22,0,-125,0.9499000000000055,8
23,23,0,-110,0.9428000000000063,71
24,24,0,-130,0.9417000000000064,11
25,25,0,-115,0.9413000000000065,4
26,26,0,-115,0.9403000000000066,10
27,27,0,-80,0.936600000000007,37
28,28,0,-95,0.9334000000000073,32
29,29,1,-20,0.9298000000000077,36
30,30,1,-50,0.9258000000000082,40
31,31,0,-170,0.9205000000000088,53
32,32,0,-90,0.918200000000009,23
33,33,0,-150,0.9135000000000095,47
34,34,0,-85,0.9029000000000107,106
35,35,0,-165,0.8959000000000115,70
36,36,1,-15,0.8840000000000128,119
37,37,0,-170,0.882100000000013,19
38,38,0,-90,0.8802000000000132,19
39,39,0,-105,0.8800000000000132,2
40,40,0,-50,0.8763000000000136,37
41,41,0,-140,0.8670000000000146,93
42,42,0,-125,0.8660000000000148,10
43,43,0,-110,0.8653000000000148,7
44,44,0,-150,0.8622000000000152,31
45,45,0,-95,0.8566000000000158,56
46,46,0,-115,0.8562000000000158,4
47,47,0,-80,0.8473000000000168,89
48,48,0,-125,0.845900000000017,14
49,49,0,-145,0.8437000000000172,22
50,50,0,-115,0.8421000000000174,16
51,51,0,-125,0.8399000000000176,22
52,52,0,-105,0.8347000000000182,52
53,53,0,-170,0.8268000000000191,79
54,54,0,-135,0.8212000000000197,56
55,55,0,-75,0.81860000000002,26
56,56,0,-140,0.8173000000000201,13
57,57,0,-100,0.8172000000000201,1
58,58,0,-145,0.8158000000000203,14
59,59,0,-60,0.8113000000000208,45
60,60,0,-140,0.8104000000000209,9
61,61,0,-95,0.8068000000000213,36
62,62,0,-50,0.8029000000000217,39
63,63,0,-80,0.7992000000000221,37
64,64,0,-105,0.7902000000000231,90
65,65,0,-140,0.7879000000000234,23
66,66,0,-120,0.7872000000000234,7
67,67,0,-130,0.7829000000000239,43
68,68,0,-40,0.7794000000000243,35
69,69,0,-100,0.7793000000000243,1
70,70,0,-100,0.7792000000000243,1
71,71,0,-90,0.7777000000000245,15
72,72,0,-125,0.7771000000000245,6
73,73,0,-105,0.7769000000000246,2
74,74,0,-100,0.7768000000000246,1
75,75,0,-135,0.7750000000000248,18
76,76,0,-65,0.7724000000000251,26
77,77,0,-110,0.7721000000000251,3
78,78,0,-125,0.764100000000026,80
79,79,0,-110,0.7620000000000262,21
80,80,0,-45,0.7532000000000272,88
81,81,1,-10,0.7500000000000275,32
82,82,0,-110,0.7497000000000276,3
83,83,0,-125,0.7469000000000279,28
84,84,0,-155,0.7347000000000292,122
85,85,0,-110,0.7270000000000301,77
86,86,0,-110,0.7267000000000301,3
87,87,0,-105,0.7263000000000301,4
88,88,0,-125,0.718100000000031,82
89,89,0,-45,0.7139000000000315,42
90,90,1,-60,0.7113000000000318,26
91,91,0,-45,0.7065000000000323,48
92,92,1,-10,0.700300000000033,62
