,game,score,mean_reward,eps,time
164,164,13,2100,0.1910000000000891,349
165,165,4,590,0.1820000000000901,90
166,166,3,500,0.17630000000009072,57
167,167,5,590,0.16490000000009197,114
168,168,6,630,0.15710000000009283,78
169,169,4,740,0.14680000000009397,103
170,170,8,990,0.1348000000000953,120
171,171,6,1100,0.12070000000009624,141
172,172,2,230,0.1155000000000961,52
173,173,8,840,0.10420000000009577,113
174,174,0,-150,0.09640000000009555,78
175,175,6,970,0.08320000000009517,132
176,176,5,810,0.07180000000009484,114
177,177,7,800,0.060700000000094526,111
178,178,4,470,0.05170000000009427,90
179,179,7,880,0.04200000000009399,97
180,180,7,1230,0.02520000000009372,168
181,181,20,2710,0.0,366
182,182,11,1680,0.0,199
183,183,5,580,0.0,73
184,184,6,770,0.0,82
185,185,12,1400,0.0,157
186,186,14,1900,0.0,231
187,187,0,-170,0.0,40
188,188,0,-40,0.0,15
189,189,16,2310,0.0,278
190,190,10,1790,0.0,290
191,191,0,-180,0.0,13
192,192,0,-130,0.0,22
193,193,13,2670,0.0,360
194,194,4,670,0.0,112
195,195,0,-210,0.0,12
196,196,10,1990,0.0,254
197,197,5,610,0.0,82
198,198,13,1920,0.0,315
199,199,28,4350,0.0,522
200,200,4,490,0.0,56
201,201,15,2690,0.0,266
202,202,17,2740,0.0,265
203,203,15,2310,0.0,242
204,204,9,1170,0.0,116
205,205,22,3650,0.0,368
206,206,8,1370,0.0,140
207,207,13,1810,0.0,188
208,208,5,830,0.0,86
209,209,11,2350,0.0,238
210,210,6,710,0.0,78
211,211,0,-170,0.0,8
212,212,16,2080,0.0,201
213,213,9,1120,0.0,131
214,214,27,4790,0.0,474
215,215,0,-130,0.0,4
216,216,17,2520,0.0,245
217,217,29,5490,0.0,542
218,218,26,4190,0.0,410
219,219,11,1650,0.0,180
220,220,24,3480,0.0,357
221,221,4,330,0.0,38
222,222,20,3030,0.0,342
223,223,19,3020,0.0,303
224,224,11,1340,0.0,129
225,225,20,3480,0.0,339
226,226,22,3050,0.0,300
227,227,9,1420,0.0,141
228,228,11,1840,0.0,185
229,229,21,3210,0.0,374
230,230,31,4760,0.0,515
231,231,26,4530,0.0,464
232,232,41,6740,0.0,841
233,233,24,3300,0.0,315
234,234,19,2320,0.0,219
235,235,10,1470,0.0,146
236,236,33,5350,0.0,654
237,237,30,4690,0.0,556
238,238,34,5590,0.0,522
239,239,18,2840,0.0,273
240,240,33,5190,0.0,602
241,241,16,2570,0.0,252
242,242,24,3810,0.0,416
243,243,25,4250,0.0,454
244,244,43,6910,0.0,800
245,245,29,4480,0.0,447
246,246,25,3850,0.0,382
247,247,30,4550,0.0,516
248,248,21,3510,0.0,384
249,249,25,4000,0.0,483
250,250,16,2810,0.0,266
251,251,21,2850,0.0,306
252,252,36,5100,0.0,601
253,253,19,2870,0.0,304
254,254,27,5330,0.0,530
255,255,40,6810,0.0,742
256,256,40,6200,0.0,693
257,257,38,5900,0.0,657
258,258,16,2410,0.0,236
259,259,25,4200,0.0,419
260,260,11,1460,0.0,145
261,261,26,3750,0.0,372
262,262,25,4070,0.0,402
263,263,41,7160,0.0,773
264,264,26,4440,0.0,477
265,265,28,4890,0.0,590
266,266,36,5110,0.0,630
267,267,36,6130,0.0,712
268,268,48,6730,0.0,924
269,269,25,3460,0.0,405
270,270,0,-270,0.0,18
271,271,22,3480,0.0,337
272,272,7,1110,0.0,126
273,273,22,3210,0.0,334
274,274,50,7560,0.0,799
275,275,15,2140,0.0,239
276,276,11,1360,0.0,145
277,277,29,4880,0.0,487
278,278,26,4690,0.0,478
279,279,31,4840,0.0,605
280,280,36,5810,0.0,692
281,281,28,4620,0.0,529
282,282,13,1650,0.0,198
283,283,31,4670,0.0,462
284,284,22,3210,0.0,304
285,285,13,1990,0.0,210
286,286,11,1370,0.0,144
287,287,9,1050,0.0,136
288,288,29,3860,0.0,509
289,289,28,4190,0.0,490
290,290,28,4340,0.0,499
291,291,22,3230,0.0,342
292,292,29,4260,0.0,421
293,293,40,6140,0.0,745
294,294,30,4550,0.0,470
295,295,52,8650,0.0,998
296,296,22,3430,0.0,426
297,297,30,4940,0.0,557
298,298,14,1540,0.0,157
299,299,24,3580,0.0,399
300,300,9,1230,0.0,124
301,301,17,2190,0.0,222
302,302,18,2750,0.0,290
303,303,32,4550,0.0,442
304,304,0,-250,0.0,16
305,305,25,4380,0.0,461
306,306,24,4060,0.0,469
307,307,21,3590,0.0,378
308,308,39,6300,0.0,759
309,309,35,5580,0.0,597
310,310,37,5950,0.0,694
311,311,18,2190,0.0,212
312,312,43,7110,0.0,824
313,313,28,3960,0.0,461
314,314,20,3210,0.0,334
315,315,26,3550,0.0,372
316,316,30,4520,0.0,465
317,317,16,2310,0.0,232
318,318,32,5470,0.0,610
319,319,0,-130,0.0,4
320,320,6,900,0.0,107
321,321,38,4970,0.0,514
322,322,36,6060,0.0,625
323,323,0,-190,0.0,10
324,324,0,-160,0.0,7
325,325,35,5800,0.0,623
326,326,26,4000,0.0,475
327,327,0,-180,0.0,9
328,328,0,-100,0.0,1
329,329,32,4760,0.0,543
330,330,28,4200,0.0,449
331,331,32,4320,0.0,427
332,332,42,6540,0.0,827
333,333,17,2620,0.0,307
334,334,30,4280,0.0,523
335,335,22,3650,0.0,368
336,336,52,8480,0.0,1031
337,337,36,5850,0.0,658
338,338,24,3480,0.0,391
339,339,22,3070,0.0,318
340,340,39,6360,0.0,701
341,341,43,6430,0.0,830
342,342,30,4500,0.0,627
343,343,0,-110,0.0,2
344,344,26,4200,0.0,435
345,345,0,-210,0.0,12
346,346,28,4230,0.0,506
347,347,41,6910,0.0,802
348,348,35,5680,0.0,633
349,349,22,3560,0.0,425
350,350,14,2240,0.0,213
351,351,25,3970,0.0,390
352,352,36,4980,0.0,531
353,353,33,5340,0.0,619
354,354,20,2470,0.0,270
355,355,18,2700,0.0,283
356,356,32,4470,0.0,590
357,357,31,4780,0.0,481
358,358,33,5360,0.0,577
359,359,34,5300,0.0,623
360,360,30,5090,0.0,696
361,361,49,7440,0.0,797
362,362,0,-210,0.0,12
363,363,0,-110,0.0,2
364,364,27,3750,0.0,366
365,365,30,4590,0.0,576
366,366,34,5050,0.0,712
367,367,18,3090,0.0,326
368,368,30,4190,0.0,418
369,369,23,2960,0.0,283
370,370,35,6070,0.0,716
371,371,26,4040,0.0,419
372,372,29,4250,0.0,444
373,373,27,4370,0.0,488
374,374,30,5520,0.0,635
375,375,23,3870,0.0,422
376,376,31,4600,0.0,537
377,377,39,5750,0.0,672
378,378,38,5650,0.0,578
379,379,33,5230,0.0,560
380,380,25,3590,0.0,364
381,381,8,1100,0.0,115
382,382,0,-210,0.0,12
383,383,28,4290,0.0,416
384,384,32,5130,0.0,524
385,385,29,4140,0.0,451
386,386,36,5770,0.0,600
387,387,17,3030,0.0,304
388,388,47,7860,0.0,1001
389,389,16,2480,0.0,297
390,390,30,4760,0.0,583
391,391,41,6460,0.0,687
392,392,26,4490,0.0,478
393,393,26,3780,0.0,407
394,394,37,6020,0.0,767
395,395,16,2400,0.0,233
396,396,28,4750,0.0,578
397,397,34,5850,0.0,692
398,398,24,3880,0.0,409
399,399,33,5020,0.0,713
400,400,45,6500,0.0,807
401,401,25,4110,0.0,464
402,402,29,4440,0.0,529
403,403,12,1760,0.0,183
404,404,40,6270,0.0,782
405,405,40,5810,0.0,688
406,406,0,-190,0.0,10
407,407,36,5540,0.0,599
408,408,0,-130,0.0,4
409,409,31,4670,0.0,524
410,410,13,1830,0.0,204
411,411,27,4340,0.0,475
412,412,22,3660,0.0,349
413,413,27,3780,0.0,403
414,414,18,1750,0.0,200
415,415,0,-240,0.0,15
416,416,19,2790,0.0,304
417,417,30,4510,0.0,494
418,418,41,6450,0.0,696
419,419,23,3310,0.0,350
420,420,27,3950,0.0,460
421,421,24,4500,0.0,439
422,422,26,3800,0.0,361
423,423,19,2950,0.0,288
424,424,32,4620,0.0,505
425,425,40,6490,0.0,710
426,426,40,6270,0.0,688
427,427,21,3820,0.0,411
428,428,24,3800,0.0,395
429,429,28,4450,0.0,510
430,430,33,4980,0.0,559
431,431,0,-220,0.0,13
432,432,31,4820,0.0,529
433,433,33,5490,0.0,632
434,434,26,4010,0.0,412
435,435,21,3270,0.0,320
436,436,27,3840,0.0,419
437,437,34,6030,0.0,676
438,438,36,5540,0.0,669
439,439,43,6470,0.0,742
440,440,0,-140,0.0,5
441,441,4,480,0.0,73
442,442,42,7080,0.0,801
443,443,30,4660,0.0,563
444,444,33,4620,0.0,513
445,445,26,4090,0.0,452
446,446,17,2690,0.0,266
447,447,15,2080,0.0,207
448,448,25,3970,0.0,388
449,449,25,4020,0.0,425
450,450,18,2710,0.0,254
451,451,53,9290,0.0,1348
452,452,29,4730,0.0,528
453,453,18,2560,0.0,257
454,454,31,5130,0.0,548
455,455,0,-140,0.0,5
456,456,25,4290,0.0,402
457,457,39,6250,0.0,694
458,458,42,6520,0.0,737
459,459,24,3200,0.0,329
460,460,13,1860,0.0,223
461,461,47,6890,0.0,752
462,462,0,-240,0.0,15
463,463,33,5340,0.0,555
464,464,0,-230,0.0,14
465,465,0,-210,0.0,12
466,466,25,3900,0.0,469
467,467,32,4580,0.0,581
468,468,33,5170,0.0,542
469,469,19,2790,0.0,310
470,470,36,4890,0.0,562
471,471,25,3710,0.0,372
472,472,36,5820,0.0,557
473,473,41,6110,0.0,716
474,474,15,2520,0.0,289
475,475,22,3110,0.0,344
476,476,30,4940,0.0,533
477,477,24,3750,0.0,432
478,478,44,7040,0.0,895
479,479,21,3190,0.0,312
480,480,26,3740,0.0,417
481,481,18,2660,0.0,275
482,482,23,3790,0.0,378
483,483,0,-230,0.0,14
484,484,32,5110,0.0,544
485,485,39,6600,0.0,703
486,486,29,4470,0.0,566
487,487,39,6100,0.0,705
488,488,14,1530,0.0,162
489,489,39,5880,0.0,643
490,490,45,7220,0.0,819
491,491,25,3970,0.0,458
492,492,28,3940,0.0,423
493,493,28,4210,0.0,484
494,494,0,-130,0.0,4
495,495,34,5290,0.0,576
496,496,24,3430,0.0,358
497,497,26,4190,0.0,458
498,498,20,2820,0.0,299
499,499,31,4430,0.0,530
500,500,24,3410,0.0,410
501,501,24,3610,0.0,416
502,502,9,1360,0.0,145
503,503,45,7200,0.0,809
504,504,24,3770,0.0,406
505,505,15,2130,0.0,308
506,506,26,3490,0.0,360
507,507,37,5850,0.0,662
508,508,27,3950,0.0,512
509,509,33,5530,0.0,664
510,510,30,4540,0.0,539
511,511,0,-110,0.0,2
512,512,45,7240,0.0,811
513,513,32,4410,0.0,478
514,514,30,4650,0.0,540
515,515,27,4340,0.0,469
516,516,14,2410,0.0,238
517,517,34,4790,0.0,520
518,518,21,3520,0.0,349
519,519,21,3220,0.0,325
520,520,22,3460,0.0,357
521,521,0,-150,0.0,6
522,522,19,3340,0.0,359
523,523,35,5560,0.0,603
524,524,20,3170,0.0,314
525,525,36,5590,0.0,608
526,526,26,4180,0.0,407
527,527,42,6170,0.0,796
528,528,35,5500,0.0,691
529,529,28,4470,0.0,530
530,530,42,6840,0.0,783
531,531,0,-110,0.0,2
532,532,20,3240,0.0,319
533,533,23,3930,0.0,414
534,534,28,4810,0.0,494
535,535,20,3240,0.0,333
536,536,47,6840,0.0,893
537,537,36,5790,0.0,658
538,538,17,2310,0.0,242
539,539,46,7200,0.0,749
540,540,12,2110,0.0,248
541,541,12,2040,0.0,197
542,542,23,3230,0.0,344
543,543,18,2890,0.0,280
544,544,43,6880,0.0,719
545,545,36,5900,0.0,657
546,546,34,5280,0.0,575
547,547,34,5150,0.0,536
548,548,29,4440,0.0,467
549,549,31,4350,0.0,556
550,550,40,6470,0.0,760
551,551,9,1530,0.0,150
552,552,20,2620,0.0,253
553,553,28,4280,0.0,507
554,554,50,6960,0.0,871
555,555,6,980,0.0,99
556,556,30,4660,0.0,571
557,557,36,5090,0.0,660
558,558,29,4740,0.0,515
559,559,0,-110,0.0,2
560,560,10,1500,0.0,151
561,561,23,3890,0.0,456
562,562,26,4120,0.0,425
563,563,18,3000,0.0,311
564,564,35,5070,0.0,576
565,565,30,4760,0.0,553
566,566,23,3740,0.0,397
567,567,30,4840,0.0,521
568,568,18,2690,0.0,272
569,569,34,5240,0.0,637
570,570,34,5520,0.0,563
571,571,24,4390,0.0,470
572,572,20,3310,0.0,350
573,573,10,1150,0.0,126
574,574,8,1370,0.0,142
575,575,22,2710,0.0,308
576,576,19,2820,0.0,273
577,577,32,4890,0.0,488
578,578,16,2630,0.0,266
579,579,35,6350,0.0,648
580,580,11,1520,0.0,145
581,581,47,7430,0.0,868
582,582,28,3970,0.0,434
583,583,38,5450,0.0,628
584,584,21,3470,0.0,396
585,585,39,6150,0.0,738
586,586,21,3130,0.0,306
587,587,32,4870,0.0,516
588,588,25,3360,0.0,451
589,589,21,2940,0.0,291
590,590,29,4800,0.0,517
591,591,20,3130,0.0,296
592,592,34,5490,0.0,646
593,593,0,-180,0.0,9
594,594,23,3660,0.0,405
595,595,20,2930,0.0,286
596,596,35,5520,0.0,653
597,597,25,3440,0.0,389
598,598,23,3240,0.0,361
599,599,0,-130,0.0,4
600,600,24,4140,0.0,413
601,601,11,1470,0.0,188
602,602,32,5000,0.0,535
603,603,20,2430,0.0,264
604,604,46,8260,0.0,943
605,605,36,5610,0.0,538
606,606,31,4800,0.0,491
607,607,37,6300,0.0,709
608,608,24,3680,0.0,361
609,609,14,1830,0.0,184
610,610,38,6480,0.0,693
611,611,42,5470,0.0,662
612,612,17,2820,0.0,291
613,613,11,1470,0.0,164
614,614,34,4940,0.0,567
615,615,25,3590,0.0,374
616,616,12,1320,0.0,153
617,617,21,3730,0.0,390
618,618,31,5430,0.0,606
619,619,0,-170,0.0,8
620,620,15,2210,0.0,274
621,621,22,3200,0.0,325
622,622,33,5530,0.0,566
623,623,31,4870,0.0,546
624,624,48,8060,0.0,953
625,625,22,3360,0.0,339
626,626,23,3480,0.0,353
627,627,24,3460,0.0,351
628,628,28,4120,0.0,455
629,629,51,7560,0.0,933
630,630,0,-120,0.0,3
631,631,0,-130,0.0,4
632,632,44,6680,0.0,753
633,633,34,4720,0.0,567
634,634,28,4000,0.0,531
635,635,30,4330,0.0,502
636,636,36,6060,0.0,669
637,637,30,5050,0.0,560
638,638,10,1540,0.0,203
639,639,0,-120,0.0,3
640,640,29,4610,0.0,458
641,641,36,6100,0.0,679
642,642,17,2410,0.0,240
643,643,0,-200,0.0,11
644,644,32,5790,0.0,644
645,645,27,4780,0.0,487
646,646,35,5990,0.0,654
647,647,36,5250,0.0,610
648,648,0,-210,0.0,12
649,649,45,6950,0.0,896
650,650,13,2610,0.0,256
651,651,36,5510,0.0,624
652,652,36,5790,0.0,688
653,653,47,7790,0.0,896
654,654,32,5820,0.0,681
655,655,25,4110,0.0,414
656,656,30,4870,0.0,540
657,657,19,2760,0.0,269
658,658,0,-140,0.0,5
659,659,40,5880,0.0,727
660,660,15,2600,0.0,265
661,661,31,4800,0.0,521
662,662,35,5660,0.0,709
663,663,25,4310,0.0,438
664,664,30,4920,0.0,553
665,665,23,3580,0.0,409
666,666,41,5810,0.0,730
667,667,10,1660,0.0,183
668,668,31,5860,0.0,597
669,669,30,4680,0.0,555
670,670,17,2700,0.0,307
671,671,0,-250,0.0,16
672,672,24,3190,0.0,302
673,673,24,3550,0.0,426
674,674,30,5660,0.0,591
675,675,26,4010,0.0,458
676,676,31,5160,0.0,557
677,677,23,3140,0.0,309
678,678,39,6200,0.0,677
679,679,34,5600,0.0,629
680,680,34,5580,0.0,587
681,681,41,6870,0.0,828
682,682,23,2970,0.0,374
683,683,26,3390,0.0,414
684,684,0,-160,0.0,7
685,685,31,4460,0.0,579
686,686,31,5410,0.0,626
687,687,44,7820,0.0,885
688,688,33,5630,0.0,644
689,689,37,5340,0.0,589
690,690,38,5810,0.0,652
691,691,21,3290,0.0,348
692,692,0,-250,0.0,16
693,693,24,3100,0.0,369
694,694,43,6430,0.0,770
695,695,29,4500,0.0,471
696,696,35,5810,0.0,598
697,697,32,5440,0.0,561
698,698,40,5820,0.0,739
699,699,36,5530,0.0,572
700,700,29,5750,0.0,600
701,701,27,3920,0.0,463
702,702,44,7530,0.0,826
703,703,24,3450,0.0,344
704,704,21,3130,0.0,312
705,705,38,5690,0.0,688
706,706,34,5560,0.0,613
707,707,0,-100,0.0,1
708,708,25,4400,0.0,433
709,709,29,4460,0.0,467
710,710,36,6040,0.0,685
711,711,7,1030,0.0,106
712,712,24,3540,0.0,397
713,713,48,7750,0.0,844
714,714,38,5830,0.0,680
715,715,19,3260,0.0,327
716,716,37,5200,0.0,583
717,717,33,5130,0.0,604
718,718,23,3430,0.0,362
719,719,26,4700,0.0,479
720,720,0,-190,0.0,10
721,721,14,2000,0.0,199
722,722,46,7820,0.0,893
723,723,16,2270,0.0,218
724,724,17,2490,0.0,242
725,725,35,5900,0.0,615
726,726,40,6960,0.0,787
727,727,27,4290,0.0,462
728,728,15,2490,0.0,254
729,729,25,3970,0.0,402
730,730,42,6540,0.0,721
731,731,26,3730,0.0,424
732,732,37,5570,0.0,588
733,733,41,6020,0.0,703
734,734,0,-170,0.0,8
735,735,0,-140,0.0,5
736,736,26,3830,0.0,386
737,737,23,3780,0.0,437
738,738,34,5540,0.0,687
739,739,33,5280,0.0,693
740,740,21,3130,0.0,298
741,741,35,5030,0.0,596
742,742,0,-130,0.0,4
743,743,40,5830,0.0,656
744,744,16,2340,0.0,295
745,745,18,3240,0.0,323
746,746,32,5330,0.0,598
747,747,26,4510,0.0,514
748,748,18,2970,0.0,308
749,749,31,4680,0.0,549
750,750,18,2670,0.0,266
751,751,39,5580,0.0,699
752,752,18,2750,0.0,332
753,753,29,5010,0.0,546
754,754,26,3930,0.0,410
755,755,18,2410,0.0,234
756,756,19,2590,0.0,250
757,757,26,3300,0.0,361
758,758,20,3290,0.0,316
759,759,18,2780,0.0,339
760,760,55,8920,0.0,1103
761,761,32,5020,0.0,561
762,762,29,4040,0.0,463
763,763,38,5750,0.0,636
764,764,25,4160,0.0,449
765,765,45,7510,0.0,994
766,766,27,4040,0.0,509
767,767,41,6020,0.0,783
768,768,26,4000,0.0,481
769,769,9,1330,0.0,134
770,770,30,4980,0.0,521
771,771,16,2290,0.0,228
772,772,23,3310,0.0,332
773,773,53,8790,0.0,916
774,774,0,-180,0.0,9
775,775,22,3440,0.0,349
776,776,0,-220,0.0,13
777,777,26,3360,0.0,379
778,778,0,-140,0.0,5
779,779,7,1050,0.0,160
780,780,10,1570,0.0,158
781,781,34,6010,0.0,670
782,782,35,5940,0.0,645
783,783,25,3800,0.0,403
784,784,31,4760,0.0,623
785,785,14,2580,0.0,299
786,786,35,5340,0.0,585
787,787,18,2710,0.0,278
788,788,27,3990,0.0,430
789,789,21,3890,0.0,382
790,790,0,-130,0.0,4
791,791,48,7330,0.0,796
792,792,0,-160,0.0,7
793,793,15,2200,0.0,245
794,794,19,3290,0.0,360
795,795,20,3080,0.0,301
796,796,24,3250,0.0,332
797,797,31,4280,0.0,467
798,798,26,4470,0.0,434
799,799,0,-150,0.0,6
800,800,0,-140,0.0,5
801,801,16,2620,0.0,261
802,802,19,2790,0.0,282
803,803,0,-140,0.0,5
804,804,23,3760,0.0,385
805,805,26,3960,0.0,427
806,806,17,2170,0.0,260
807,807,37,6010,0.0,706
808,808,29,4920,0.0,549
809,809,32,4270,0.0,542
810,810,16,2200,0.0,225
811,811,42,6670,0.0,722
812,812,29,4270,0.0,438
813,813,32,4390,0.0,480
814,814,32,5050,0.0,584
815,815,38,5800,0.0,637
816,816,41,7260,0.0,731
817,817,0,-230,0.0,14
818,818,31,4740,0.0,569
819,819,25,3820,0.0,435
820,820,36,5900,0.0,655
821,821,27,4720,0.0,509
822,822,27,3770,0.0,390
823,823,21,2950,0.0,330
824,824,28,4670,0.0,496
825,825,0,-130,0.0,4
826,826,39,6320,0.0,817
827,827,14,1970,0.0,236
828,828,37,5660,0.0,679
829,829,23,3830,0.0,378
830,830,21,3740,0.0,357
831,831,35,5940,0.0,687
832,832,39,6560,0.0,767
833,833,19,2480,0.0,293
834,834,42,6030,0.0,730
835,835,39,6290,0.0,618
836,836,23,3570,0.0,404
837,837,20,2900,0.0,323
838,838,29,4300,0.0,487
839,839,19,2900,0.0,327
840,840,32,5020,0.0,529
841,841,23,3580,0.0,387
842,842,6,1020,0.0,119
843,843,41,6030,0.0,694
844,844,18,2650,0.0,262
845,845,46,7040,0.0,869
846,846,18,2480,0.0,255
847,847,24,3440,0.0,347
848,848,36,5750,0.0,610
849,849,8,830,0.0,84
850,850,10,1300,0.0,123
851,851,29,5140,0.0,525
852,852,14,2450,0.0,242
853,853,38,6040,0.0,737
854,854,0,-210,0.0,12
855,855,16,2100,0.0,263
856,856,27,4100,0.0,399
857,857,28,4360,0.0,473
858,858,26,4390,0.0,440
859,859,28,4560,0.0,477
860,860,10,1090,0.0,144
861,861,24,3560,0.0,347
862,862,39,6000,0.0,721
863,863,35,6100,0.0,641
864,864,22,3480,0.0,339
865,865,14,2010,0.0,212
866,866,13,1680,0.0,209
867,867,13,2140,0.0,223
868,868,40,7000,0.0,821
869,869,35,5190,0.0,524
870,870,0,-240,0.0,15
871,871,16,2280,0.0,257
872,872,42,6070,0.0,850
873,873,0,-130,0.0,4
874,874,30,4860,0.0,511
875,875,17,2490,0.0,242
