0,0,0,-125,1.0,62
1,1,0,-150,0.9992000000000001,73
2,2,0,-135,0.9974000000000003,18
3,3,0,-125,0.9948000000000006,26
4,4,0,-140,0.9937000000000007,11
5,5,0,-115,0.991100000000001,26
6,6,0,-55,0.9871000000000014,40
7,7,0,-70,0.9830000000000019,41
8,8,0,-120,0.9697000000000033,133
9,9,0,-150,0.9686000000000035,11
10,10,0,-115,0.9660000000000037,26
11,11,0,-115,0.9656000000000038,4
12,12,0,-120,0.963500000000004,21
13,13,0,-115,0.9627000000000041,8
14,14,0,-125,0.9617000000000042,10
15,15,0,-125,0.9609000000000043,8
16,16,0,-115,0.9605000000000044,4
17,17,0,-130,0.9536000000000051,69
18,18,0,-115,0.9532000000000052,4
19,19,1,-70,0.9432000000000063,100
20,20,0,-105,0.9290000000000078,142
21,21,0,-105,0.9268000000000081,22
22,22,0,-80,0.9255000000000082,13
23,23,0,-95,0.9249000000000083,6
24,24,0,-100,0.9216000000000086,33
25,25,0,-120,0.9125000000000096,91
26,26,0,-110,0.9110000000000098,15
27,27,0,-100,0.90970000000001,13
28,28,0,-140,0.9078000000000102,19
29,29,0,-70,0.8985000000000112,93
30,30,0,-170,0.8944000000000116,41
31,31,0,-140,0.8917000000000119,27
32,32,0,-115,0.8905000000000121,12
33,33,0,-215,0.8843000000000127,62
34,34,0,-100,0.8842000000000128,1
35,35,0,-120,0.8835000000000128,7
36,36,0,-170,0.8790000000000133,45
37,37,0,-105,0.8780000000000134,10
38,38,0,-115,0.8776000000000135,4
39,39,0,-110,0.8773000000000135,3
40,40,0,-75,0.8717000000000141,56
41,41,0,-55,0.8647000000000149,70
42,42,0,-125,0.8559000000000159,88
43,43,0,-120,0.8532000000000162,27
44,44,0,-160,0.8393000000000177,139
45,45,0,-105,0.8391000000000177,2
46,46,0,-110,0.8382000000000178,9
47,47,0,-130,0.8293000000000188,89
48,48,0,-125,0.8285000000000189,8
49,49,0,-105,0.8283000000000189,2
50,50,0,-125,0.827700000000019,6
51,51,0,-110,0.827200000000019,5
52,52,0,-150,0.8157000000000203,115
53,53,0,-130,0.8150000000000204,7
54,54,0,-155,0.8138000000000205,12
55,55,0,-60,0.8109000000000208,29
56,56,0,-150,0.8064000000000213,45
57,57,0,-135,0.8054000000000214,10
58,58,0,-175,0.8036000000000216,18
59,59,0,-180,0.7993000000000221,43
60,60,1,-60,0.7945000000000226,48
61,61,0,-165,0.7931000000000228,14
62,62,0,-135,0.7921000000000229,10
63,63,0,-145,0.7895000000000232,26
64,64,1,0,0.7813000000000241,82
65,65,0,-100,0.7810000000000241,3
66,66,0,-140,0.7763000000000246,47
67,67,0,-130,0.7748000000000248,15
68,68,0,-120,0.7743000000000249,5
69,69,0,-145,0.773300000000025,10
70,70,1,-50,0.7715000000000252,18
71,71,0,-105,0.7713000000000252,2
72,72,0,-115,0.7707000000000253,6
73,73,0,-105,0.763700000000026,70
74,74,1,-70,0.7583000000000266,54
75,75,0,-130,0.7514000000000274,69
76,76,0,-180,0.746100000000028,53
77,77,0,-100,0.7416000000000285,45
78,78,0,-135,0.7406000000000286,10
79,79,0,-155,0.7388000000000288,18
80,80,0,-65,0.7344000000000293,44
81,81,0,-120,0.7337000000000293,7
82,82,0,-105,0.7333000000000294,4
83,83,0,-65,0.7303000000000297,30
84,84,0,-130,0.7268000000000301,35
85,85,0,-145,0.7246000000000303,22
86,86,0,-125,0.7200000000000308,46
87,87,0,-135,0.7172000000000311,28
88,88,0,-160,0.7141000000000315,31
89,89,2,80,0.6956000000000335,185
90,90,0,-110,0.6945000000000336,11
91,91,0,-110,0.6942000000000337,3
92,92,0,-165,0.6904000000000341,38
93,93,0,-145,0.6884000000000343,20
94,94,0,-135,0.6858000000000346,26
95,95,0,-120,0.6835000000000349,23
96,96,0,-205,0.6807000000000352,28
97,97,0,-130,0.6780000000000355,27
98,98,0,-120,0.6773000000000355,7
99,99,0,-120,0.6762000000000357,11
100,100,0,-95,0.6752000000000358,10
101,101,1,-90,0.6714000000000362,38
102,102,0,-80,0.6647000000000369,67
103,103,0,-110,0.664400000000037,3
104,104,0,-130,0.6629000000000371,15
105,105,0,-110,0.6568000000000378,61
106,106,0,-135,0.6522000000000383,46
107,107,0,-85,0.6510000000000384,12
108,108,0,-100,0.6479000000000388,31
109,109,0,-120,0.6472000000000389,7
110,110,0,-140,0.6421000000000394,51
111,111,0,-235,0.6391000000000397,30
112,112,0,-140,0.6378000000000399,13
113,113,0,-90,0.6339000000000403,39
114,114,0,-115,0.6325000000000405,14
115,115,0,-110,0.6300000000000407,25
116,116,1,25,0.6221000000000416,79
117,117,0,-135,0.618500000000042,36
118,118,0,-125,0.6173000000000421,12
119,119,0,-145,0.6163000000000423,10
120,120,0,-105,0.6157000000000423,6
121,121,1,-55,0.610000000000043,57
122,122,0,-150,0.6049000000000435,51
123,123,0,-105,0.6047000000000435,2
124,124,0,-145,0.600700000000044,40
125,125,0,-150,0.5992000000000441,15
126,126,0,-150,0.5945000000000447,47
127,127,0,-105,0.5909000000000451,36
128,128,0,-105,0.5889000000000453,20
129,129,2,-15,0.5789000000000464,100
130,130,0,-105,0.5713000000000472,76
131,131,0,-85,0.5685000000000475,28
132,132,0,-85,0.5671000000000477,14
133,133,1,10,0.5625000000000482,46
134,134,0,-195,0.5557000000000489,68
135,135,0,-80,0.5536000000000492,21
136,136,0,-115,0.5474000000000498,62
137,137,0,-130,0.5453000000000501,21
138,138,0,-145,0.5423000000000504,30
139,139,1,15,0.5322000000000515,101
140,140,0,-120,0.5317000000000516,5
141,141,0,-105,0.5313000000000516,4
142,142,0,-155,0.5265000000000521,48
143,143,0,-85,0.5223000000000526,42
144,144,0,-65,0.5197000000000529,26
145,145,1,-60,0.5137000000000536,60
146,146,0,-160,0.4988000000000552,149
147,147,0,-135,0.4978000000000553,10
148,148,0,-140,0.49650000000005545,13
149,149,1,-45,0.48940000000005623,71
150,150,0,-115,0.4878000000000564,16
151,151,2,40,0.4833000000000569,45
152,152,0,-100,0.4814000000000571,19
153,153,0,-100,0.48110000000005715,3
154,154,0,-120,0.4798000000000573,13
155,155,0,-110,0.47310000000005803,67
156,156,0,-175,0.46570000000005884,74
157,157,1,-55,0.46300000000005914,27
158,158,0,-90,0.46210000000005924,9
159,159,0,-110,0.45940000000005954,27
160,160,1,-45,0.4577000000000597,17
161,161,0,-120,0.4572000000000598,5
162,162,1,-45,0.4515000000000604,57
163,163,0,-135,0.44750000000006085,40
164,164,0,-90,0.4468000000000609,7
165,165,0,-120,0.44470000000006116,21
166,166,0,-100,0.44460000000006117,1
167,167,0,-150,0.4399000000000617,47
168,168,1,-10,0.4341000000000623,58
