State,right,left,up,down
88.0,-77.123207545039,-68.61894039100001,64.90816374576237,16.494538504685718
89.0,-90.49283538689951,-97.97244404095551,31.168739765504647,46.10110774624875
90.0,-34.39,-40.951,13.1886361631302,-1.0641690403176387
91.0,-27.1,-10.0,-0.1425793182882824,22.950965957679188
92.0,-61.25795110000001,-84.99053647030009,43.985941990015746,19.301631536022704
93.0,-65.13215599,-56.953279,43.723815495725106,2.5458903251765053
94.0,-65.13215599,-86.49148282327009,26.412030753395182,57.69976869179618
95.0,-75.25953339499652,-77.123207545039,6.529218195756807,36.05015089243321
96.0,25.36394915150468,29.16899020238477,25.306675228551356,25.55989162977192
97.0,45.71707695822468,38.55434979757343,24.35514923196448,39.18450930725025
98.0,68.24540170689077,29.157916657491374,44.57736764755705,45.19846788054689
99.0,30.010035427793817,70.33766577017417,46.95202572163362,48.039369889070436
100.0,33.779159601107125,43.57508390713941,33.33208604981133,33.79972401990454
101.0,43.65518575554019,28.898284864067893,28.81473509152681,28.912132018015182
102.0,47.87244776348732,48.042639332518974,47.42698961188913,64.12731453570373
103.0,45.803058842817364,43.639556106073314,36.29402670929522,43.8373030824656
104.0,41.188001248662616,41.028410244400696,63.91365147107872,32.998583070073856
105.0,33.53808789930576,29.68908260754578,29.65256916603554,30.08310061058953
106.0,66.70431675532477,34.94491062500118,42.74188186821225,42.307814611356136
107.0,27.602545449749087,64.833624980661,45.39553436585225,21.265874838629028
108.0,43.91892429738549,43.40212046257814,56.99388836787841,43.290938362282674
109.0,40.929736930430984,40.33253384002804,60.55465451675537,40.638534259510806
110.0,37.9065731796848,48.274948104276305,43.66014463128249,43.31292005429715
111.0,42.438968883646766,22.967381852418857,22.78658412874943,22.68061810389692
112.0,34.673145859109674,46.70531082392343,62.71523065494439,33.29346827390118
113.0,30.501366188754933,29.94179623597943,38.59863977592224,30.270903816917198
114.0,19.39590663589786,19.76883466700119,18.02704910000204,21.48296865613759
115.0,49.177478066993004,66.9739492615546,46.589006591759215,46.965865062606966
116.0,42.9456671045113,41.246280193018336,54.88196977772351,45.77138384135239
117.0,29.103553103205794,28.70627425108558,33.402379047132094,29.285977130627263
118.0,31.47026983618359,55.123360031320026,45.84573306686901,61.4710426926656
119.0,27.065044062297734,26.741577953020165,23.959917780269656,32.720518023406854
120.0,48.11743991125173,48.363624228237065,64.36949460508129,30.312029030234108
121.0,41.25237626181643,40.6925916719347,40.21697467380876,40.28333385218637
122.0,66.05642563990426,54.382107004577605,43.910260130928705,44.99039397139573
123.0,8.291560128146696,4.427081496676878,36.67422304644172,15.1737750229511
124.0,33.29961498858684,32.83596834667751,48.81585304400772,32.44804151620341
125.0,35.783014515216735,39.63675356264335,59.33241124004999,39.410209520390595
126.0,45.5146324293319,45.56217706222995,41.31949061138887,53.360415434800416
127.0,32.11971582527488,44.63977480680933,44.16606558394905,42.877344446763104
