State,right,left,up,down
92.0,-0.01,-0.01,0.041280184349913936,-0.0001
93.0,-0.01,-0.019999000000000003,0.03173678914569793,0.0
94.0,-0.01,-0.01,-9.997026965529871e-05,0.043732380762970716
95.0,-0.01,-0.01,-0.0001,0.03019664359148201
96.0,-0.08372214223342929,-0.08366476572420148,-0.0836539278564608,-0.08363779358963348
97.0,-0.0007973329752724939,-0.002189766113120338,-0.00468417799140975,7.016227165886159
98.0,2.4889784954630314,-0.0011997954734077197,-0.0006964148303232309,-0.0013950033496785026
99.0,-0.0003999597716351165,2.1580030887984543,-0.00019976231509584468,-0.0007974909865302795
100.0,-0.0009986594889276113,1.2145959693326724,-0.0014955347921192864,-0.0010972621846166415
101.0,1.2137591732339077,-0.002590218497182577,-0.0026867494729884817,-0.0034804668738588076
102.0,-0.002491527722161089,2.326915768646606,-0.06818170976300512,-0.017781017369737872
103.0,2.4109407467676003,-0.00348611429218768,-0.05589076188196429,-0.007265932774500989
104.0,-0.0010965989500954032,-0.0019889416815638216,8.47995466848599,-0.013376611272796931
105.0,0.013640944137486528,-0.09636513698148817,-0.09633045810961754,-0.09633451670195059
106.0,2.47200066870485,-0.000599998405688298,-0.0007980063331336839,-0.00029958368660342816
107.0,-0.00039994990399990003,2.3141198157273752,-0.010198464287855046,-0.0004987702981373793
108.0,-0.0019929235983683078,2.574156467701073,-0.016867822212877553,-0.057652001985734974
109.0,2.5696804706968246,-0.002489349679250492,-0.007274195039031858,-0.037826682537164286
110.0,-0.0008987584552217084,0.23440481198351137,-0.0014960887177970345,-0.0009983623990003656
111.0,0.21723936290866439,-0.0016943855827456812,-0.0013962673243454703,-0.0018947450449221064
112.0,-0.010199742234252905,-0.0005978093622887982,2.6297972758581185,-0.0002000196990001
113.0,-0.010896314185864713,-0.0010955171273650632,-0.0008979354573694215,1.563573124538235
114.0,-0.016488059478439458,-0.016487892711018373,-0.016422237366002596,-0.016369811812439537
115.0,-0.016072445934317246,8.482157060660775,-0.001395822587589694,-0.0014955541780880058
116.0,-0.03812403979947107,-0.007870653461784552,2.4894645807803415,-0.0015956918126183266
117.0,-0.0018942922636213954,-0.0019945981008254086,0.44746509703755055,-0.001692436777422047
118.0,-0.0877706894548241,-0.017849526347609154,-0.0012956055614525448,2.3784520573693633
119.0,-0.0012963907150578859,-0.0015954950558683485,-0.0007980066079646595,0.17632815207011301
120.0,-0.0007978592969270954,-0.0008975518312745374,2.471852635373926,-0.0007997695480436994
121.0,-0.00139664517707783,-0.0007982450128799824,-0.0005986217748589873,1.3982973184227954
122.0,8.99470501541881,-0.0169841363394854,-0.004271541989419441,-0.004354909451354426
123.0,-0.025966312264123027,-0.025961773946307252,-0.025983776117781715,-0.026004430623568765
124.0,-0.000797789984755915,-0.0009976995651757297,0.5384135590924229,-0.0012977655487935067
125.0,-0.017230071864513495,-0.026214992571299688,2.535180889920894,-0.004271365770556625
126.0,-0.001197389374725822,-0.0010982223387597644,-0.0010980249440817763,0.4560544067991002
127.0,-0.027164145482185965,-0.016473407738847055,-0.0018909729398739025,2.425521253831512
