State,right,left,up,down
0.0,13.844261634528678,17.393760942137302,110.57045267478074,32.6457317068605
1.0,22.684813880935387,20.297267447494388,60.53130743839185,117.89109424011431
2.0,86.57760715189849,42.03370698449185,13.075248095441935,6.712952018067117
3.0,-0.4474390890804569,1.7449428526434123,2.4618531542037854,52.56570839977748
4.0,16.50591224406638,64.42963815803603,18.912204985819553,18.617228650125927
5.0,20.109203460342343,15.841723027750472,54.49197641486802,18.446963006918885
6.0,26.47005624380664,60.42503270972929,24.572563256717586,22.17811914328424
7.0,48.84560141215635,31.79686042297364,23.904111069810465,26.09102203789009
8.0,-84.9905364703001,-83.32281830033344,-84.0683907622022,-83.32281830033344
9.0,-65.13215599,-65.13215599,-61.25795110000001,-61.25795110000001
10.0,-61.25795110000001,-59.35573679118876,-56.953279,-56.953279
11.0,-46.8559,-46.8559,-40.951,-40.951
12.0,-98.13599188976332,-99.82126933749126,-99.82029897000858,-99.83015399899901
13.0,-99.99125212427816,-99.79434269423868,-99.9911869266027,-99.99059538913015
14.0,-99.12720364319124,-99.11804597413212,-99.12720364319124,-99.11393139923568
15.0,-99.68717718162941,-99.67248522556896,-99.69567472778297,-99.69567472778297
16.0,-10.0,31.600676418012785,-10.0,-10.0
17.0,-9.883714179891651,35.7232400918262,0.0,0.0
18.0,-10.0,19.676903183055003,0.0,0.0
19.0,-1.0,103.80107110001279,0.0,0.0
20.0,0.0,49.41851128364618,0.0,0.0
21.0,-10.0,20.17957340278777,0.0,0.0
22.0,-10.0,45.15073122636531,0.0,0.0
23.0,-19.0,13.73076643024162,0.0,0.0
24.0,25.37111099182729,0.0,0.0,0.0
25.0,29.08556639040065,0.0,0.0,0.0
26.0,96.23148335349806,0.0,0.0,0.0
27.0,19.72968042335271,-10.0,-10.0,-10.0
28.0,20.71438765993446,-10.0,-10.0,-10.0
29.0,41.292247732082295,0.0,0.0,0.0
30.0,27.888941447316025,0.0,0.0,0.0
31.0,39.14377347158252,0.0,0.0,0.0
32.0,-10.0,-10.0,60.792244063565434,0.0
33.0,-10.0,-10.0,45.3804808848383,0.0
34.0,-10.0,-10.0,19.941551176674363,-0.1
35.0,-10.0,-10.0,25.342633344843456,0.0
36.0,-10.0,-10.0,40.4588078333177,-10.0
37.0,-10.0,-10.0,42.94842975879662,0.0
38.0,-10.0,-10.0,30.083658353466628,-10.0
39.0,-10.0,-10.0,22.092791400925833,0.0
40.0,-10.0,-10.0,-10.0,23.400851978220068
41.0,-10.0,-10.0,-10.0,81.66380777779987
42.0,-10.0,-10.0,-0.1,29.41817575597927
43.0,-10.0,-2.7699188418257217,-10.0,32.72457873661147
44.0,-10.0,-7.899499862008824,-10.0,32.45948603130472
45.0,-10.0,-7.7907119058492915,-10.0,31.57666659779062
46.0,-8.982736842869222,-10.0,-10.0,42.20958093519269
47.0,-10.0,-10.0,-6.465160505895384,43.07327060558472
48.0,-0.091,43.24621067815167,-10.0,0.0
49.0,44.206690035668416,-0.1,-10.0,-10.0
50.0,97.58010975532947,0.0,0.0,0.0
51.0,-0.1,94.61523804211703,0.0,-10.0
52.0,28.21875606463278,-2.1561447961893494,-10.0,-10.0
53.0,28.692521429059994,-0.22390682341164736,-10.0,-19.0
54.0,-10.922226959152038,27.64245753321192,-10.0,-10.0
55.0,-2.009796068268089,6.853125044031547,-10.0,-19.0
56.0,-10.0,-0.0813988858903113,-0.059010405031007726,23.080203928839836
57.0,-10.0,1.6573486252814065,-9.92460312001991,74.09715991635706
58.0,-0.10651436302726072,-0.01746003640943343,-9.976942077171456,20.10204916757048
59.0,-6.551060406087932,96.60127112824688,0.0,0.0
60.0,1.0419405369748391,29.248692943600005,0.7003017522169522,-0.0008333703319329673
61.0,0.393501651186092,23.523985416294774,0.0,0.0
62.0,-14.96002665188812,43.56215637349716,-33.66752548282827,-7.905569128254862
63.0,-10.147099009288226,0.0,-3.5433225181467463,24.62731248315431
64.0,15.06697424500499,-0.1,-10.0,-0.1
65.0,33.97757834000018,0.9531281924818183,0.0,0.0
66.0,84.80134224655461,-0.1,1.8425825255759103,0.5122624074814498
67.0,-0.05959246674068198,-0.05959246674068198,-1.3187589380472495,26.632036863504613
68.0,-0.008287224295943555,-0.1,-10.0,22.888034947536802
69.0,31.89250254113865,-8.252223957968067,0.312026000843759,0.14377933319127562
70.0,0.0,0.40492520999013293,0.0,44.44128095312917
71.0,35.147707247744194,-16.376332841667026,-27.1,-10.0
72.0,-10.0,11.955141070899735,0.0,0.0
73.0,-0.06248392699623283,34.09735793756001,0.5993022930269218,0.0
74.0,0.0,0.0,19.10684899971416,0.0
75.0,-19.0,103.93853053781045,-10.0,-9.992158769749759
76.0,-15.00948585408124,-5.343751666224801,60.690693437920174,-6.127280996059562
77.0,0.0835745372105196,1.1042989827219785,47.596087908313464,-14.617407472414456
78.0,-15.941415492405186,41.208728359658394,0.0,0.5039546709089787
79.0,-9.370107416900703,22.426506828845927,0.0,0.0
80.0,1.023661762789549,0.0,101.69682460577175,0.0
81.0,-0.0802546984190699,-8.112160244503562,49.391444332087275,-8.586642910112088
82.0,96.3636554891167,0.0,1.7380114168102918,0.054907039157611776
83.0,-0.1,-0.1,19.85371632025837,-10.0
84.0,0.41244942779577787,0.4089106017644062,32.85278940649388,-19.0
85.0,-7.466988076366278,-26.317404208469227,56.81941282822298,-24.08367501764993
86.0,0.4168452555974131,0.0,21.705989627704177,0.0
87.0,40.40553507021468,-10.0,-0.1,0.4960533794068845
88.0,-10.0,-10.0,60.45365722381436,-0.1
89.0,0.0,-19.0,0.0,44.880487856378316
90.0,-10.0,-10.0,-1.0,30.925571564354087
91.0,-10.0,-10.0,-0.18481402338434985,18.4731302891463
92.0,-19.0,-19.0,6.124612091052532,-15.149625869580493
93.0,-10.0,-10.0,-1.8212721710418416,6.703731615077139
94.0,-10.0,-10.0,-0.008524350929284483,6.892482529034338
95.0,-8.770419967797022,-10.0,-0.1,32.293380228231136
96.0,0.08309471778780962,24.94894847763193,-0.19653498630891603,-0.17225850806730816
97.0,9.42807117201984,6.8761000582583,21.54800449658592,90.71974933813863
98.0,104.86440398066034,-0.3443333839577376,2.8274551724162054,1.5842359429484019
99.0,-0.19371919381258246,109.20696173768323,0.5585430737931014,1.529981020122137
100.0,0.06852015485476136,39.549750278812446,1.1366467308220134,0.7969711636757564
101.0,35.11123770221905,0.33806818367635183,1.2729245636172213,0.4816762316457692
102.0,8.741541652461779,47.769585933471866,-0.6493928018885713,4.06599584166278
103.0,41.271508743369075,3.4982714128682266,-4.0776223560682405,15.062358468904312
104.0,2.5816482230725093,2.78399953533938,23.171061215195607,101.30216729773768
105.0,2.798116199978481,32.58562770191933,3.6074161469480335,0.9398234628388952
106.0,96.8297016298456,-0.5737319970581076,0.4144134605259881,0.8083254680542713
107.0,-0.40453152965794653,108.36204859284595,0.9525972908984603,0.4418829636946195
108.0,3.033400433538038,58.90845733043162,-5.378971463134577,-4.967158583036769
109.0,58.627613991451355,3.0656856539647235,6.162751809966929,2.9032080330221133
110.0,0.2948096830257944,37.99338846737956,2.0641914947092115,0.3762650841518839
111.0,25.181808000828433,1.2268055097365602,0.023956733498879487,1.5646053089895091
112.0,0.3352323555526214,1.6737322350067363,90.87840037874894,-0.18446367361808136
113.0,-4.164918613656966,7.091188377298804,4.330316286872096,51.952352242954284
114.0,-0.3522049216689977,-0.4822803323687045,0.3061062028240703,22.853704503606217
115.0,11.815624863998465,111.54183650205341,2.418142196604868,6.294142196204575
116.0,-23.53156046530881,-4.204044188264063,60.958790299743754,3.904607385974136
117.0,1.0540088480715115,3.00100969446577,27.613663943926166,0.31334336986019795
118.0,-19.70221631883286,12.19860030124547,6.581988782579659,60.578007088568995
119.0,0.637642117546177,0.0028567051665503995,0.05257264612032833,22.984767986704476
120.0,0.8583937932350161,0.7541812759518398,94.86336306954672,-0.4792788366907734
121.0,1.320961850655674,2.1526492115349942,0.6563659026013728,51.473390339304466
122.0,86.1415736470587,39.153110535396046,6.114288904414378,4.131680679723823
123.0,-0.271,-0.14959246674068202,24.846870185377036,0.29000234862546026
124.0,0.4257593582168291,0.29232774814127205,18.675580858608882,0.1448597993504951
125.0,10.6289321832969,-5.467129905343967,55.44794151508787,2.7577711657619397
126.0,1.3488648842804087,2.314490543425173,1.4397378911407068,37.35157563017813
127.0,8.025990350472206,-9.56686415391135,3.337367373699788,50.63555226886883
