0,"[100, 180]","[[90, 160]]"
1,"[100, 180]","[[30, 160]]"
2,"[100, 180]","[[20, 160]]"
3,"[100, 180]","[[10, 160]]"
4,"[100, 180]","[[10, 170]]"
5,"[100, 180]","[[10, 180]]"
6,"[100, 180]","[[10, 190]]"
7,"[100, 180]","[[20, 190]]"
8,"[100, 180]","[[30, 190]]"
9,"[100, 180]","[[40, 190]]"
10,"[100, 180]","[[50, 190]]"
11,"[100, 180]","[[60, 190]]"
12,"[100, 180]","[[70, 190]]"
13,"[100, 180]","[[80, 190]]"
14,"[100, 180]","[[90, 190]]"
15,"[100, 180]","[[90, 180]]"
16,"[100, 180]","[[100, 180], [90, 180]]"
17,"[150, 80]","[[110, 180], [100, 180]]"
18,"[150, 80]","[[110, 170], [110, 180]]"
19,"[150, 80]","[[120, 170], [110, 170]]"
20,"[150, 80]","[[120, 160], [120, 170]]"
21,"[150, 80]","[[120, 150], [120, 160]]"
22,"[150, 80]","[[130, 150], [120, 150]]"
23,"[150, 80]","[[130, 140], [130, 150]]"
24,"[150, 80]","[[130, 130], [130, 140]]"
25,"[150, 80]","[[130, 120], [130, 130]]"
26,"[150, 80]","[[140, 120], [130, 120]]"
27,"[150, 80]","[[140, 110], [140, 120]]"
28,"[150, 80]","[[140, 100], [140, 110]]"
29,"[150, 80]","[[140, 90], [140, 100]]"
30,"[150, 80]","[[150, 90], [140, 90]]"
31,"[150, 80]","[[150, 80], [150, 90], [140, 90]]"
32,"[200, 180]","[[140, 80], [150, 80], [150, 90]]"
33,"[200, 180]","[[140, 90], [140, 80], [150, 80]]"
34,"[200, 180]","[[150, 90], [140, 90], [140, 80]]"
35,"[200, 180]","[[150, 100], [150, 90], [140, 90]]"
36,"[200, 180]","[[160, 100], [150, 100], [150, 90]]"
37,"[200, 180]","[[160, 110], [160, 100], [150, 100]]"
38,"[200, 180]","[[170, 110], [160, 110], [160, 100]]"
39,"[200, 180]","[[170, 120], [170, 110], [160, 110]]"
40,"[200, 180]","[[180, 120], [170, 120], [170, 110]]"
41,"[200, 180]","[[180, 130], [180, 120], [170, 120]]"
42,"[200, 180]","[[190, 130], [180, 130], [180, 120]]"
43,"[200, 180]","[[190, 140], [190, 130], [180, 130]]"
44,"[200, 180]","[[190, 150], [190, 140], [190, 130]]"
45,"[200, 180]","[[190, 160], [190, 150], [190, 140]]"
46,"[200, 180]","[[190, 170], [190, 160], [190, 150]]"
47,"[200, 180]","[[200, 170], [190, 170], [190, 160]]"
48,"[200, 180]","[[200, 180], [200, 170], [190, 170], [190, 160]]"
49,"[20, 170]","[[190, 180], [200, 180], [200, 170], [190, 170]]"
50,"[20, 170]","[[180, 180], [190, 180], [200, 180], [200, 170]]"
51,"[20, 170]","[[170, 180], [180, 180], [190, 180], [200, 180]]"
52,"[20, 170]","[[160, 180], [170, 180], [180, 180], [190, 180]]"
53,"[20, 170]","[[150, 180], [160, 180], [170, 180], [180, 180]]"
54,"[20, 170]","[[140, 180], [150, 180], [160, 180], [170, 180]]"
55,"[20, 170]","[[130, 180], [140, 180], [150, 180], [160, 180]]"
56,"[20, 170]","[[120, 180], [130, 180], [140, 180], [150, 180]]"
57,"[20, 170]","[[110, 180], [120, 180], [130, 180], [140, 180]]"
58,"[20, 170]","[[100, 180], [110, 180], [120, 180], [130, 180]]"
59,"[20, 170]","[[90, 180], [100, 180], [110, 180], [120, 180]]"
60,"[20, 170]","[[80, 180], [90, 180], [100, 180], [110, 180]]"
61,"[20, 170]","[[70, 180], [80, 180], [90, 180], [100, 180]]"
62,"[20, 170]","[[60, 180], [70, 180], [80, 180], [90, 180]]"
63,"[20, 170]","[[50, 180], [60, 180], [70, 180], [80, 180]]"
64,"[20, 170]","[[40, 180], [50, 180], [60, 180], [70, 180]]"
65,"[20, 170]","[[30, 180], [40, 180], [50, 180], [60, 180]]"
66,"[20, 170]","[[30, 170], [30, 180], [40, 180], [50, 180]]"
67,"[20, 170]","[[20, 170], [30, 170], [30, 180], [40, 180], [50, 180]]"
68,"[130, 60]","[[20, 160], [20, 170], [30, 170], [30, 180], [40, 180]]"
69,"[130, 60]","[[30, 160], [20, 160], [20, 170], [30, 170], [30, 180]]"
70,"[130, 60]","[[30, 150], [30, 160], [20, 160], [20, 170], [30, 170]]"
71,"[130, 60]","[[40, 150], [30, 150], [30, 160], [20, 160], [20, 170]]"
72,"[130, 60]","[[40, 140], [40, 150], [30, 150], [30, 160], [20, 160]]"
