172,"[170, 140]","[[130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140], [70, 140], [60, 140], [60, 150], [50, 150], [50, 140]]"
173,"[170, 140]","[[140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140], [70, 140], [60, 140], [60, 150], [50, 150]]"
174,"[170, 140]","[[150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140], [70, 140], [60, 140], [60, 150]]"
175,"[170, 140]","[[160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140], [70, 140], [60, 140]]"
176,"[170, 140]","[[170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140], [70, 140], [60, 140]]"
177,"[150, 20]","[[180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140], [70, 140]]"
178,"[150, 20]","[[180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140], [80, 140]]"
179,"[150, 20]","[[170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140], [90, 140]]"
180,"[150, 20]","[[170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140], [100, 140]]"
181,"[150, 20]","[[160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140], [110, 140]]"
182,"[150, 20]","[[160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140], [120, 140]]"
183,"[150, 20]","[[150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140], [130, 140]]"
184,"[150, 20]","[[150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140], [140, 140]]"
185,"[150, 20]","[[150, 90], [150, 100], [150, 110], [160, 110], [160, 120], [170, 120], [170, 130], [180, 130], [180, 140], [170, 140], [160, 140], [150, 140]]"
