0,"[170, 20]","[[40, 200]]"
1,"[170, 20]","[[180, 50]]"
2,"[170, 20]","[[180, 40]]"
3,"[170, 20]","[[170, 40]]"
4,"[170, 20]","[[170, 30]]"
5,"[170, 20]","[[170, 20], [170, 30]]"
6,"[140, 100]","[[170, 10], [170, 20]]"
7,"[140, 100]","[[160, 10], [170, 10]]"
8,"[140, 100]","[[150, 10], [160, 10]]"
9,"[140, 100]","[[140, 10], [150, 10]]"
10,"[140, 100]","[[140, 20], [140, 10]]"
11,"[140, 100]","[[140, 30], [140, 20]]"
12,"[140, 100]","[[140, 40], [140, 30]]"
13,"[140, 100]","[[140, 50], [140, 40]]"
14,"[140, 100]","[[140, 60], [140, 50]]"
15,"[140, 100]","[[140, 70], [140, 60]]"
16,"[140, 100]","[[140, 80], [140, 70]]"
17,"[140, 100]","[[140, 90], [140, 80]]"
18,"[140, 100]","[[140, 100], [140, 90], [140, 80]]"
19,"[40, 130]","[[130, 100], [140, 100], [140, 90]]"
20,"[40, 130]","[[120, 100], [130, 100], [140, 100]]"
21,"[40, 130]","[[110, 100], [120, 100], [130, 100]]"
22,"[40, 130]","[[100, 100], [110, 100], [120, 100]]"
23,"[40, 130]","[[90, 100], [100, 100], [110, 100]]"
24,"[40, 130]","[[80, 100], [90, 100], [100, 100]]"
25,"[40, 130]","[[70, 100], [80, 100], [90, 100]]"
26,"[40, 130]","[[60, 100], [70, 100], [80, 100]]"
27,"[40, 130]","[[50, 100], [60, 100], [70, 100]]"
28,"[40, 130]","[[40, 100], [50, 100], [60, 100]]"
29,"[40, 130]","[[40, 110], [40, 100], [50, 100]]"
30,"[40, 130]","[[40, 120], [40, 110], [40, 100]]"
31,"[40, 130]","[[40, 130], [40, 120], [40, 110], [40, 100]]"
32,"[20, 60]","[[30, 130], [40, 130], [40, 120], [40, 110]]"
33,"[20, 60]","[[30, 120], [30, 130], [40, 130], [40, 120]]"
34,"[20, 60]","[[30, 110], [30, 120], [30, 130], [40, 130]]"
35,"[20, 60]","[[30, 100], [30, 110], [30, 120], [30, 130]]"
36,"[20, 60]","[[30, 90], [30, 100], [30, 110], [30, 120]]"
37,"[20, 60]","[[30, 80], [30, 90], [30, 100], [30, 110]]"
38,"[20, 60]","[[30, 70], [30, 80], [30, 90], [30, 100]]"
39,"[20, 60]","[[20, 70], [30, 70], [30, 80], [30, 90]]"
40,"[20, 60]","[[20, 60], [20, 70], [30, 70], [30, 80], [30, 90]]"
41,"[30, 200]","[[20, 50], [20, 60], [20, 70], [30, 70], [30, 80]]"
42,"[30, 200]","[[30, 50], [20, 50], [20, 60], [20, 70], [30, 70]]"
43,"[30, 200]","[[30, 60], [30, 50], [20, 50], [20, 60], [20, 70]]"
44,"[30, 200]","[[30, 70], [30, 60], [30, 50], [20, 50], [20, 60]]"
45,"[30, 200]","[[30, 80], [30, 70], [30, 60], [30, 50], [20, 50]]"
46,"[30, 200]","[[30, 90], [30, 80], [30, 70], [30, 60], [30, 50]]"
47,"[30, 200]","[[30, 100], [30, 90], [30, 80], [30, 70], [30, 60]]"
48,"[30, 200]","[[30, 110], [30, 100], [30, 90], [30, 80], [30, 70]]"
49,"[30, 200]","[[30, 120], [30, 110], [30, 100], [30, 90], [30, 80]]"
50,"[30, 200]","[[30, 130], [30, 120], [30, 110], [30, 100], [30, 90]]"
51,"[30, 200]","[[30, 140], [30, 130], [30, 120], [30, 110], [30, 100]]"
52,"[30, 200]","[[30, 150], [30, 140], [30, 130], [30, 120], [30, 110]]"
53,"[30, 200]","[[30, 160], [30, 150], [30, 140], [30, 130], [30, 120]]"
54,"[30, 200]","[[30, 170], [30, 160], [30, 150], [30, 140], [30, 130]]"
55,"[30, 200]","[[30, 180], [30, 170], [30, 160], [30, 150], [30, 140]]"
56,"[30, 200]","[[30, 190], [30, 180], [30, 170], [30, 160], [30, 150]]"
57,"[30, 200]","[[30, 200], [30, 190], [30, 180], [30, 170], [30, 160], [30, 150]]"
58,"[20, 160]","[[40, 200], [30, 200], [30, 190], [30, 180], [30, 170], [30, 160]]"
59,"[20, 160]","[[40, 190], [40, 200], [30, 200], [30, 190], [30, 180], [30, 170]]"
60,"[20, 160]","[[40, 180], [40, 190], [40, 200], [30, 200], [30, 190], [30, 180]]"
61,"[20, 160]","[[40, 170], [40, 180], [40, 190], [40, 200], [30, 200], [30, 190]]"
62,"[20, 160]","[[30, 170], [40, 170], [40, 180], [40, 190], [40, 200], [30, 200]]"
63,"[20, 160]","[[30, 160], [30, 170], [40, 170], [40, 180], [40, 190], [40, 200]]"
64,"[20, 160]","[[20, 160], [30, 160], [30, 170], [40, 170], [40, 180], [40, 190], [40, 200]]"
65,"[70, 150]","[[10, 160], [20, 160], [30, 160], [30, 170], [40, 170], [40, 180], [40, 190]]"
