0,"[110, 170]","[[150, 70]]"
1,"[110, 170]","[[200, 140]]"
2,"[110, 170]","[[190, 140]]"
3,"[110, 170]","[[180, 140]]"
4,"[110, 170]","[[170, 140]]"
5,"[110, 170]","[[160, 140]]"
6,"[110, 170]","[[150, 140]]"
7,"[110, 170]","[[140, 140]]"
8,"[110, 170]","[[130, 140]]"
9,"[110, 170]","[[120, 140]]"
10,"[110, 170]","[[110, 140]]"
11,"[110, 170]","[[110, 150]]"
12,"[110, 170]","[[110, 160]]"
13,"[110, 170]","[[110, 170], [110, 160]]"
14,"[130, 40]","[[120, 170], [110, 170]]"
15,"[130, 40]","[[120, 160], [120, 170]]"
16,"[130, 40]","[[120, 150], [120, 160]]"
17,"[130, 40]","[[120, 140], [120, 150]]"
18,"[130, 40]","[[120, 130], [120, 140]]"
19,"[130, 40]","[[120, 120], [120, 130]]"
20,"[130, 40]","[[120, 110], [120, 120]]"
21,"[130, 40]","[[120, 100], [120, 110]]"
22,"[130, 40]","[[120, 90], [120, 100]]"
23,"[130, 40]","[[120, 80], [120, 90]]"
24,"[130, 40]","[[120, 70], [120, 80]]"
25,"[130, 40]","[[120, 60], [120, 70]]"
26,"[130, 40]","[[120, 50], [120, 60]]"
27,"[130, 40]","[[130, 50], [120, 50]]"
28,"[130, 40]","[[130, 40], [130, 50], [120, 50]]"
29,"[110, 100]","[[140, 40], [130, 40], [130, 50]]"
30,"[110, 100]","[[140, 50], [140, 40], [130, 40]]"
31,"[110, 100]","[[130, 50], [140, 50], [140, 40]]"
32,"[110, 100]","[[130, 60], [130, 50], [140, 50]]"
33,"[110, 100]","[[120, 60], [130, 60], [130, 50]]"
34,"[110, 100]","[[120, 70], [120, 60], [130, 60]]"
35,"[110, 100]","[[110, 70], [120, 70], [120, 60]]"
36,"[110, 100]","[[110, 80], [110, 70], [120, 70]]"
37,"[110, 100]","[[110, 90], [110, 80], [110, 70]]"
38,"[110, 100]","[[110, 100], [110, 90], [110, 80], [110, 70]]"
39,"[90, 40]","[[120, 100], [110, 100], [110, 90], [110, 80]]"
40,"[90, 40]","[[120, 90], [120, 100], [110, 100], [110, 90]]"
41,"[90, 40]","[[120, 80], [120, 90], [120, 100], [110, 100]]"
42,"[90, 40]","[[120, 70], [120, 80], [120, 90], [120, 100]]"
43,"[90, 40]","[[120, 60], [120, 70], [120, 80], [120, 90]]"
44,"[90, 40]","[[110, 60], [120, 60], [120, 70], [120, 80]]"
45,"[90, 40]","[[110, 50], [110, 60], [120, 60], [120, 70]]"
46,"[90, 40]","[[100, 50], [110, 50], [110, 60], [120, 60]]"
47,"[90, 40]","[[100, 40], [100, 50], [110, 50], [110, 60]]"
48,"[90, 40]","[[90, 40], [100, 40], [100, 50], [110, 50], [110, 60]]"
49,"[170, 30]","[[90, 50], [90, 40], [100, 40], [100, 50], [110, 50]]"
50,"[170, 30]","[[90, 60], [90, 50], [90, 40], [100, 40], [100, 50]]"
51,"[170, 30]","[[100, 60], [90, 60], [90, 50], [90, 40], [100, 40]]"
52,"[170, 30]","[[100, 50], [100, 60], [90, 60], [90, 50], [90, 40]]"
53,"[170, 30]","[[100, 40], [100, 50], [100, 60], [90, 60], [90, 50]]"
54,"[170, 30]","[[110, 40], [100, 40], [100, 50], [100, 60], [90, 60]]"
55,"[170, 30]","[[110, 30], [110, 40], [100, 40], [100, 50], [100, 60]]"
56,"[170, 30]","[[120, 30], [110, 30], [110, 40], [100, 40], [100, 50]]"
57,"[170, 30]","[[130, 30], [120, 30], [110, 30], [110, 40], [100, 40]]"
58,"[170, 30]","[[140, 30], [130, 30], [120, 30], [110, 30], [110, 40]]"
59,"[170, 30]","[[150, 30], [140, 30], [130, 30], [120, 30], [110, 30]]"
60,"[170, 30]","[[160, 30], [150, 30], [140, 30], [130, 30], [120, 30]]"
61,"[170, 30]","[[170, 30], [160, 30], [150, 30], [140, 30], [130, 30], [120, 30]]"
62,"[130, 190]","[[170, 20], [170, 30], [160, 30], [150, 30], [140, 30], [130, 30]]"
63,"[130, 190]","[[160, 20], [170, 20], [170, 30], [160, 30], [150, 30], [140, 30]]"
64,"[130, 190]","[[150, 20], [160, 20], [170, 20], [170, 30], [160, 30], [150, 30]]"
65,"[130, 190]","[[140, 20], [150, 20], [160, 20], [170, 20], [170, 30], [160, 30]]"
66,"[130, 190]","[[140, 30], [140, 20], [150, 20], [160, 20], [170, 20], [170, 30]]"
67,"[130, 190]","[[130, 30], [140, 30], [140, 20], [150, 20], [160, 20], [170, 20]]"
68,"[130, 190]","[[130, 40], [130, 30], [140, 30], [140, 20], [150, 20], [160, 20]]"
69,"[130, 190]","[[120, 40], [130, 40], [130, 30], [140, 30], [140, 20], [150, 20]]"
70,"[130, 190]","[[120, 50], [120, 40], [130, 40], [130, 30], [140, 30], [140, 20]]"
71,"[130, 190]","[[120, 60], [120, 50], [120, 40], [130, 40], [130, 30], [140, 30]]"
72,"[130, 190]","[[120, 70], [120, 60], [120, 50], [120, 40], [130, 40], [130, 30]]"
73,"[130, 190]","[[120, 80], [120, 70], [120, 60], [120, 50], [120, 40], [130, 40]]"
74,"[130, 190]","[[120, 90], [120, 80], [120, 70], [120, 60], [120, 50], [120, 40]]"
75,"[130, 190]","[[120, 100], [120, 90], [120, 80], [120, 70], [120, 60], [120, 50]]"
76,"[130, 190]","[[120, 110], [120, 100], [120, 90], [120, 80], [120, 70], [120, 60]]"
77,"[130, 190]","[[120, 120], [120, 110], [120, 100], [120, 90], [120, 80], [120, 70]]"
78,"[130, 190]","[[120, 130], [120, 120], [120, 110], [120, 100], [120, 90], [120, 80]]"
79,"[130, 190]","[[120, 140], [120, 130], [120, 120], [120, 110], [120, 100], [120, 90]]"
80,"[130, 190]","[[120, 150], [120, 140], [120, 130], [120, 120], [120, 110], [120, 100]]"
81,"[130, 190]","[[120, 160], [120, 150], [120, 140], [120, 130], [120, 120], [120, 110]]"
82,"[130, 190]","[[120, 170], [120, 160], [120, 150], [120, 140], [120, 130], [120, 120]]"
83,"[130, 190]","[[130, 170], [120, 170], [120, 160], [120, 150], [120, 140], [120, 130]]"
84,"[130, 190]","[[130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140]]"
85,"[130, 190]","[[130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150], [120, 140]]"
86,"[40, 90]","[[140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160], [120, 150]]"
87,"[40, 90]","[[140, 180], [140, 190], [130, 190], [130, 180], [130, 170], [120, 170], [120, 160]]"
