132,"[200, 100]","[[160, 110], [150, 110], [140, 110], [140, 120], [150, 120], [150, 130], [140, 130], [140, 140], [130, 140]]"
133,"[200, 100]","[[170, 110], [160, 110], [150, 110], [140, 110], [140, 120], [150, 120], [150, 130], [140, 130], [140, 140]]"
134,"[200, 100]","[[180, 110], [170, 110], [160, 110], [150, 110], [140, 110], [140, 120], [150, 120], [150, 130], [140, 130]]"
135,"[200, 100]","[[190, 110], [180, 110], [170, 110], [160, 110], [150, 110], [140, 110], [140, 120], [150, 120], [150, 130]]"
136,"[200, 100]","[[190, 100], [190, 110], [180, 110], [170, 110], [160, 110], [150, 110], [140, 110], [140, 120], [150, 120]]"
137,"[200, 100]","[[200, 100], [190, 100], [190, 110], [180, 110], [170, 110], [160, 110], [150, 110], [140, 110], [140, 120], [150, 120]]"
138,"[20, 90]","[[200, 90], [200, 100], [190, 100], [190, 110], [180, 110], [170, 110], [160, 110], [150, 110], [140, 110], [140, 120]]"
139,"[20, 90]","[[190, 90], [200, 90], [200, 100], [190, 100], [190, 110], [180, 110], [170, 110], [160, 110], [150, 110], [140, 110]]"
140,"[20, 90]","[[180, 90], [190, 90], [200, 90], [200, 100], [190, 100], [190, 110], [180, 110], [170, 110], [160, 110], [150, 110]]"
141,"[20, 90]","[[170, 90], [180, 90], [190, 90], [200, 90], [200, 100], [190, 100], [190, 110], [180, 110], [170, 110], [160, 110]]"
142,"[20, 90]","[[160, 90], [170, 90], [180, 90], [190, 90], [200, 90], [200, 100], [190, 100], [190, 110], [180, 110], [170, 110]]"
143,"[20, 90]","[[150, 90], [160, 90], [170, 90], [180, 90], [190, 90], [200, 90], [200, 100], [190, 100], [190, 110], [180, 110]]"
144,"[20, 90]","[[140, 90], [150, 90], [160, 90], [170, 90], [180, 90], [190, 90], [200, 90], [200, 100], [190, 100], [190, 110]]"
145,"[20, 90]","[[130, 90], [140, 90], [150, 90], [160, 90], [170, 90], [180, 90], [190, 90], [200, 90], [200, 100], [190, 100]]"
146,"[20, 90]","[[120, 90], [130, 90], [140, 90], [150, 90], [160, 90], [170, 90], [180, 90], [190, 90], [200, 90], [200, 100]]"
147,"[20, 90]","[[110, 90], [120, 90], [130, 90], [140, 90], [150, 90], [160, 90], [170, 90], [180, 90], [190, 90], [200, 90]]"
148,"[20, 90]","[[100, 90], [110, 90], [120, 90], [130, 90], [140, 90], [150, 90], [160, 90], [170, 90], [180, 90], [190, 90]]"
